experiment_name,code_family,control_mode,basis,cycles,workload_id,num_pairs,paired_delta_lfr,paired_bootstrap_std,unpaired_bootstrap_std,std_ratio_unpaired_over_paired,paired_ci_lower,paired_ci_upper,unpaired_ci_lower,unpaired_ci_upper,num_bootstrap,source_data_dir
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,X,70,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d3_8+4j_X_r070,10000,-0.033500,0.004575,0.007210,1.575850,-0.043300,-0.023400,-0.048200,-0.020100,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d3_8+4j/X/r070
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,X,90,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d3_8+4j_X_r090,10000,-0.028400,0.004519,0.006515,1.441945,-0.035300,-0.017500,-0.038200,-0.014400,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d3_8+4j/X/r090
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,X,110,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d3_8+4j_X_r110,10000,-0.027000,0.005309,0.007255,1.366632,-0.036500,-0.016500,-0.039400,-0.011900,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d3_8+4j/X/r110
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,X,130,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d3_8+4j_X_r130,10000,-0.027200,0.004951,0.007480,1.510776,-0.037800,-0.018900,-0.041400,-0.011100,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d3_8+4j/X/r130
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,X,150,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d3_8+4j_X_r150,10000,-0.015200,0.005382,0.007074,1.314306,-0.026100,-0.005100,-0.031300,-0.000900,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d3_8+4j/X/r150
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,Z,10,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d3_8+4j_Z_r010,10000,-0.002000,0.001529,0.002924,1.912946,-0.004700,0.001000,-0.008000,0.002400,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d3_8+4j/Z/r010
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,Z,30,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d3_8+4j_Z_r030,10000,-0.009100,0.002698,0.005193,1.924556,-0.015600,-0.004900,-0.018200,0.002700,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d3_8+4j/Z/r030
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,Z,50,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d3_8+4j_Z_r050,10000,-0.015800,0.003676,0.006399,1.740441,-0.023600,-0.008200,-0.030300,-0.004900,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d3_8+4j/Z/r050
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,Z,70,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d3_8+4j_Z_r070,10000,-0.026200,0.003687,0.005892,1.598145,-0.034800,-0.018800,-0.036300,-0.015400,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d3_8+4j/Z/r070
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,Z,90,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d3_8+4j_Z_r090,10000,-0.020900,0.004067,0.006938,1.706007,-0.030000,-0.013600,-0.032300,-0.007300,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d3_8+4j/Z/r090
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,Z,110,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d3_8+4j_Z_r110,10000,-0.026700,0.004709,0.006238,1.324885,-0.034000,-0.018100,-0.038700,-0.015700,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d3_8+4j/Z/r110
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,Z,130,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d3_8+4j_Z_r130,10000,-0.013400,0.005151,0.007540,1.463739,-0.022600,-0.004200,-0.025900,0.001600,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d3_8+4j/Z/r130
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,Z,150,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d3_8+4j_Z_r150,10000,-0.010200,0.004974,0.005902,1.186610,-0.021100,-0.000200,-0.020300,0.000900,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d3_8+4j/Z/r150
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,X,10,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d3_8+8j_X_r010,10000,-0.003400,0.001263,0.002731,2.162554,-0.006500,-0.001300,-0.008900,0.003800,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d3_8+8j/X/r010
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,X,30,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d3_8+8j_X_r030,10000,-0.004000,0.002180,0.005235,2.402084,-0.008000,0.000100,-0.013300,0.007900,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d3_8+8j/X/r030
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,X,50,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d3_8+8j_X_r050,10000,-0.008000,0.002685,0.005088,1.895119,-0.012600,-0.002200,-0.019300,0.001300,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d3_8+8j/X/r050
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,X,70,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d3_8+8j_X_r070,10000,-0.005500,0.003343,0.005752,1.720496,-0.012600,0.000300,-0.015400,0.006600,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d3_8+8j/X/r070
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,X,90,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d3_8+8j_X_r090,10000,-0.003100,0.003950,0.005484,1.388402,-0.010400,0.003200,-0.013600,0.008700,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d3_8+8j/X/r090
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,X,110,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d3_8+8j_X_r110,10000,0.000600,0.003744,0.006059,1.618215,-0.006000,0.008900,-0.011000,0.013500,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d3_8+8j/X/r110
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,X,130,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d3_8+8j_X_r130,10000,0.000800,0.004323,0.007282,1.684560,-0.006100,0.009400,-0.011400,0.016000,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d3_8+8j/X/r130
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,X,150,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d3_8+8j_X_r150,10000,-0.012500,0.004591,0.007208,1.569887,-0.021400,-0.003100,-0.022400,0.006000,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d3_8+8j/X/r150
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,Z,10,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d3_8+8j_Z_r010,10000,-0.001200,0.001153,0.002942,2.552270,-0.003900,0.000800,-0.007000,0.003600,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d3_8+8j/Z/r010
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,Z,30,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d3_8+8j_Z_r030,10000,-0.002500,0.001752,0.004437,2.532022,-0.005200,0.000800,-0.011600,0.006600,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d3_8+8j/Z/r030
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,Z,50,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d3_8+8j_Z_r050,10000,-0.004800,0.002484,0.004842,1.949265,-0.010000,0.000200,-0.013600,0.004700,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d3_8+8j/Z/r050
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,Z,70,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d3_8+8j_Z_r070,10000,-0.009000,0.002741,0.005528,2.016608,-0.014400,-0.003300,-0.024600,-0.001100,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d3_8+8j/Z/r070
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,Z,90,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d3_8+8j_Z_r090,10000,-0.006700,0.002784,0.006104,2.192241,-0.012600,-0.001600,-0.019800,0.002600,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d3_8+8j/Z/r090
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,Z,110,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d3_8+8j_Z_r110,10000,-0.001200,0.004024,0.007068,1.756394,-0.008000,0.007400,-0.014800,0.011800,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d3_8+8j/Z/r110
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,Z,130,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d3_8+8j_Z_r130,10000,-0.007500,0.003705,0.006490,1.751676,-0.013400,-0.000100,-0.018700,0.005100,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d3_8+8j/Z/r130
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,Z,150,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d3_8+8j_Z_r150,10000,-0.008100,0.003617,0.007119,1.968494,-0.014400,-0.000800,-0.021700,0.005900,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d3_8+8j/Z/r150
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,X,10,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d5_0+0j_X_r010,10000,-0.001400,0.000836,0.002111,2.524227,-0.003200,0.000500,-0.005800,0.002000,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d5_0+0j/X/r010
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,X,30,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d5_0+0j_X_r030,10000,-0.007100,0.001707,0.003490,2.044085,-0.010300,-0.003400,-0.014500,0.000300,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d5_0+0j/X/r030
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,X,50,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d5_0+0j_X_r050,10000,-0.006700,0.002023,0.004239,2.095595,-0.010100,-0.003100,-0.014000,0.003100,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d5_0+0j/X/r050
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,X,70,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d5_0+0j_X_r070,10000,-0.009400,0.002464,0.004678,1.898424,-0.014400,-0.003600,-0.017600,0.000600,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d5_0+0j/X/r070
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,X,90,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d5_0+0j_X_r090,10000,-0.006900,0.002349,0.005084,2.164215,-0.010900,-0.002300,-0.017100,0.003800,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d5_0+0j/X/r090
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,X,110,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d5_0+0j_X_r110,10000,-0.015300,0.002884,0.004941,1.713373,-0.021800,-0.010000,-0.026200,-0.005600,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d5_0+0j/X/r110
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,X,130,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d5_0+0j_X_r130,10000,-0.015300,0.003327,0.005564,1.672604,-0.021400,-0.008700,-0.025700,-0.003300,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d5_0+0j/X/r130
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,X,150,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d5_0+0j_X_r150,10000,-0.010000,0.002943,0.005680,1.929670,-0.016000,-0.004800,-0.020000,0.002300,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d5_0+0j/X/r150
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,Z,10,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d5_0+0j_Z_r010,10000,-0.003600,0.000979,0.001977,2.019653,-0.005400,-0.001500,-0.007500,0.000300,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d5_0+0j/Z/r010
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,Z,30,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d5_0+0j_Z_r030,10000,-0.003900,0.001801,0.002802,1.555811,-0.007500,-0.000500,-0.009600,0.001700,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d5_0+0j/Z/r030
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,Z,50,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d5_0+0j_Z_r050,10000,-0.012300,0.002292,0.003536,1.542603,-0.017700,-0.008100,-0.018400,-0.005100,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d5_0+0j/Z/r050
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,Z,70,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d5_0+0j_Z_r070,10000,-0.016000,0.002429,0.004978,2.049264,-0.021200,-0.011800,-0.025400,-0.005100,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d5_0+0j/Z/r070
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,Z,90,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d5_0+0j_Z_r090,10000,-0.014400,0.002871,0.004762,1.658788,-0.019300,-0.008800,-0.023200,-0.007000,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d5_0+0j/Z/r090
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,Z,110,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d5_0+0j_Z_r110,10000,-0.020900,0.003031,0.004847,1.599105,-0.027200,-0.014800,-0.030700,-0.013600,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d5_0+0j/Z/r110
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,Z,130,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d5_0+0j_Z_r130,10000,-0.021600,0.002896,0.005736,1.980550,-0.026500,-0.016300,-0.032900,-0.011000,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d5_0+0j/Z/r130
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,Z,150,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d5_0+0j_Z_r150,10000,-0.023200,0.003411,0.005539,1.623909,-0.028900,-0.015200,-0.033900,-0.012700,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d5_0+0j/Z/r150
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,X,10,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d5_0+4j_X_r010,10000,-0.000900,0.000896,0.001834,2.046324,-0.002800,0.001000,-0.004700,0.002500,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d5_0+4j/X/r010
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,X,30,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d5_0+4j_X_r030,10000,-0.005500,0.001925,0.003645,1.893358,-0.009200,-0.001600,-0.012100,0.001800,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d5_0+4j/X/r030
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,X,50,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d5_0+4j_X_r050,10000,-0.003400,0.002185,0.004136,1.892768,-0.006900,0.000900,-0.013000,0.003100,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d5_0+4j/X/r050
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,X,70,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d5_0+4j_X_r070,10000,-0.017300,0.002489,0.004565,1.834230,-0.021500,-0.013000,-0.027100,-0.008400,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d5_0+4j/X/r070
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,X,90,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d5_0+4j_X_r090,10000,-0.009900,0.002533,0.005159,2.036684,-0.014900,-0.005800,-0.021200,-0.001100,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d5_0+4j/X/r090
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,X,110,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d5_0+4j_X_r110,10000,-0.013000,0.003202,0.004624,1.443948,-0.019700,-0.007100,-0.022600,-0.003800,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d5_0+4j/X/r110
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,X,130,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d5_0+4j_X_r130,10000,-0.014700,0.003347,0.006092,1.820045,-0.021300,-0.008200,-0.026800,-0.003200,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d5_0+4j/X/r130
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,X,150,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d5_0+4j_X_r150,10000,-0.010900,0.003450,0.005926,1.717298,-0.018500,-0.003100,-0.020500,-0.000200,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d5_0+4j/X/r150
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,Z,10,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d5_0+4j_Z_r010,10000,-0.002200,0.000892,0.001555,1.744223,-0.004000,-0.000700,-0.005900,0.000800,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d5_0+4j/Z/r010
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,Z,30,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d5_0+4j_Z_r030,10000,-0.010100,0.001578,0.003349,2.123108,-0.013000,-0.007300,-0.017200,-0.003800,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d5_0+4j/Z/r030
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,Z,50,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d5_0+4j_Z_r050,10000,-0.017000,0.002235,0.003857,1.725593,-0.021500,-0.013400,-0.024000,-0.009000,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d5_0+4j/Z/r050
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,Z,70,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d5_0+4j_Z_r070,10000,-0.015900,0.002407,0.004189,1.740638,-0.021100,-0.011700,-0.023600,-0.007300,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d5_0+4j/Z/r070
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,Z,90,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d5_0+4j_Z_r090,10000,-0.020800,0.002570,0.005163,2.009267,-0.026700,-0.016500,-0.029800,-0.011000,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d5_0+4j/Z/r090
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,Z,110,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d5_0+4j_Z_r110,10000,-0.023100,0.002796,0.004991,1.785218,-0.028300,-0.017300,-0.032800,-0.013900,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d5_0+4j/Z/r110
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,Z,130,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d5_0+4j_Z_r130,10000,-0.021700,0.003339,0.005511,1.650523,-0.028500,-0.015900,-0.030300,-0.008600,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d5_0+4j/Z/r130
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,Z,150,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d5_0+4j_Z_r150,10000,-0.025400,0.003519,0.004756,1.351474,-0.031400,-0.018700,-0.036300,-0.018100,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d5_0+4j/Z/r150
