analysis_scope,unit_id,intervention,num_pairs,rescued_failure_count,induced_failure_count,discordant_pair_count,paired_delta_lfr,net_rescue_rate,effect_direction,mcnemar_exact_p,holm_adjusted_p,significant_after_holm_0_05,interpretation,source_artifact
real_decoder_prior,sycamore_surface_code_d3_d5_sample_35_d3_at_q6_7_X_r17|dem_correlations,dem_correlations,10000,1167,1067,2234,-0.010000,0.010000,rescues_more_than_induces,0.0361862,1,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_35_d3_at_q6_7_X_r17|dem_rl_isolated_correlated_matching,dem_rl_isolated_correlated_matching,10000,1295,1121,2416,-0.017400,0.017400,rescues_more_than_induces,0.00042989,1,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_35_d3_at_q6_7_X_r17|dem_rl_shared_correlated_matching,dem_rl_shared_correlated_matching,10000,1198,1027,2225,-0.017100,0.017100,rescues_more_than_induces,0.000311415,0.892827,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_35_d3_at_q6_7_X_r21|dem_correlations,dem_correlations,10000,1319,1288,2607,-0.003100,0.003100,rescues_more_than_induces,0.556837,1,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_35_d3_at_q6_7_X_r21|dem_rl_isolated_correlated_matching,dem_rl_isolated_correlated_matching,10000,1481,1325,2806,-0.015600,0.015600,rescues_more_than_induces,0.00342525,1,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_35_d3_at_q6_7_X_r21|dem_rl_shared_correlated_matching,dem_rl_shared_correlated_matching,10000,1390,1236,2626,-0.015400,0.015400,rescues_more_than_induces,0.0028225,1,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_35_d3_at_q6_7_X_r25|dem_correlations,dem_correlations,10000,1506,1372,2878,-0.013400,0.013400,rescues_more_than_induces,0.0131552,1,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_35_d3_at_q6_7_X_r25|dem_rl_isolated_correlated_matching,dem_rl_isolated_correlated_matching,10000,1715,1469,3184,-0.024600,0.024600,rescues_more_than_induces,1.39956e-05,0.0528614,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_35_d3_at_q6_7_X_r25|dem_rl_shared_correlated_matching,dem_rl_shared_correlated_matching,10000,1613,1393,3006,-0.022000,0.022000,rescues_more_than_induces,6.44104e-05,0.214873,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_35_d3_at_q8_5_X_r05|dem_correlations,dem_correlations,10000,714,496,1210,-0.021800,0.021800,rescues_more_than_induces,3.98041e-10,2.20873e-06,True,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_35_d3_at_q8_5_X_r05|dem_rl_isolated_correlated_matching,dem_rl_isolated_correlated_matching,10000,815,516,1331,-0.029900,0.029900,rescues_more_than_induces,2.3554e-16,1.45422e-12,True,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_35_d3_at_q8_5_X_r05|dem_rl_shared_correlated_matching,dem_rl_shared_correlated_matching,10000,823,525,1348,-0.029800,0.029800,rescues_more_than_induces,4.58141e-16,2.82169e-12,True,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_35_d3_at_q8_5_X_r09|dem_correlations,dem_correlations,10000,997,767,1764,-0.023000,0.023000,rescues_more_than_induces,4.76601e-08,0.000234964,True,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_35_d3_at_q8_5_X_r09|dem_rl_isolated_correlated_matching,dem_rl_isolated_correlated_matching,10000,1150,806,1956,-0.034400,0.034400,rescues_more_than_induces,7.52919e-15,4.59883e-11,True,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_35_d3_at_q8_5_X_r09|dem_rl_shared_correlated_matching,dem_rl_shared_correlated_matching,10000,1164,807,1971,-0.035700,0.035700,rescues_more_than_induces,8.94965e-16,5.50314e-12,True,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_35_d3_at_q8_5_X_r13|dem_correlations,dem_correlations,10000,1237,1088,2325,-0.014900,0.014900,rescues_more_than_induces,0.0021384,1,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_35_d3_at_q8_5_X_r13|dem_rl_isolated_correlated_matching,dem_rl_isolated_correlated_matching,10000,1380,1150,2530,-0.023000,0.023000,rescues_more_than_induces,5.22035e-06,0.0209284,True,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_35_d3_at_q8_5_X_r13|dem_rl_shared_correlated_matching,dem_rl_shared_correlated_matching,10000,1389,1193,2582,-0.019600,0.019600,rescues_more_than_induces,0.000123398,0.388135,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_35_d3_at_q8_5_X_r17|dem_correlations,dem_correlations,10000,1473,1245,2718,-0.022800,0.022800,rescues_more_than_induces,1.3214e-05,0.0500282,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_35_d3_at_q8_5_X_r17|dem_rl_isolated_correlated_matching,dem_rl_isolated_correlated_matching,10000,1590,1316,2906,-0.027400,0.027400,rescues_more_than_induces,4.02361e-07,0.0018412,True,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_35_d3_at_q8_5_X_r17|dem_rl_shared_correlated_matching,dem_rl_shared_correlated_matching,10000,1635,1385,3020,-0.025000,0.025000,rescues_more_than_induces,5.80234e-06,0.0231339,True,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_35_d3_at_q8_5_X_r21|dem_correlations,dem_correlations,10000,1618,1540,3158,-0.007800,0.007800,rescues_more_than_induces,0.170614,1,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_35_d3_at_q8_5_X_r21|dem_rl_isolated_correlated_matching,dem_rl_isolated_correlated_matching,10000,1757,1567,3324,-0.019000,0.019000,rescues_more_than_induces,0.00104186,1,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_35_d3_at_q8_5_X_r21|dem_rl_shared_correlated_matching,dem_rl_shared_correlated_matching,10000,1770,1601,3371,-0.016900,0.016900,rescues_more_than_induces,0.00380283,1,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_35_d3_at_q8_5_X_r25|dem_correlations,dem_correlations,10000,1873,1607,3480,-0.026600,0.026600,rescues_more_than_induces,6.98194e-06,0.0275158,True,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_35_d3_at_q8_5_X_r25|dem_rl_isolated_correlated_matching,dem_rl_isolated_correlated_matching,10000,1964,1707,3671,-0.025700,0.025700,rescues_more_than_induces,2.37013e-05,0.0862964,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_35_d3_at_q8_5_X_r25|dem_rl_shared_correlated_matching,dem_rl_shared_correlated_matching,10000,2021,1764,3785,-0.025700,0.025700,rescues_more_than_induces,3.14663e-05,0.111548,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_35_d5_at_q6_5_X_r05|dem_correlations,dem_correlations,10000,663,576,1239,-0.008700,0.008700,rescues_more_than_induces,0.0145238,1,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_35_d5_at_q6_5_X_r05|dem_rl_isolated_correlated_matching,dem_rl_isolated_correlated_matching,10000,676,508,1184,-0.016800,0.016800,rescues_more_than_induces,1.16736e-06,0.00510837,True,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_35_d5_at_q6_5_X_r05|dem_rl_shared_correlated_matching,dem_rl_shared_correlated_matching,10000,696,541,1237,-0.015500,0.015500,rescues_more_than_induces,1.16522e-05,0.0444182,True,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_35_d5_at_q6_5_X_r09|dem_correlations,dem_correlations,10000,1061,902,1963,-0.015900,0.015900,rescues_more_than_induces,0.000359845,1,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_35_d5_at_q6_5_X_r09|dem_rl_isolated_correlated_matching,dem_rl_isolated_correlated_matching,10000,1071,833,1904,-0.023800,0.023800,rescues_more_than_induces,5.38059e-08,0.000263972,True,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_35_d5_at_q6_5_X_r09|dem_rl_shared_correlated_matching,dem_rl_shared_correlated_matching,10000,1053,886,1939,-0.016700,0.016700,rescues_more_than_induces,0.000161974,0.496612,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_35_d5_at_q6_5_X_r13|dem_correlations,dem_correlations,10000,1303,1228,2531,-0.007500,0.007500,rescues_more_than_induces,0.141301,1,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_35_d5_at_q6_5_X_r13|dem_rl_isolated_correlated_matching,dem_rl_isolated_correlated_matching,10000,1342,1147,2489,-0.019500,0.019500,rescues_more_than_induces,0.000100076,0.321144,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_35_d5_at_q6_5_X_r13|dem_rl_shared_correlated_matching,dem_rl_shared_correlated_matching,10000,1371,1191,2562,-0.018000,0.018000,rescues_more_than_induces,0.000403563,1,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_35_d5_at_q6_5_X_r17|dem_correlations,dem_correlations,10000,1585,1478,3063,-0.010700,0.010700,rescues_more_than_induces,0.055439,1,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_35_d5_at_q6_5_X_r17|dem_rl_isolated_correlated_matching,dem_rl_isolated_correlated_matching,10000,1625,1413,3038,-0.021200,0.021200,rescues_more_than_induces,0.000128361,0.401513,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_35_d5_at_q6_5_X_r17|dem_rl_shared_correlated_matching,dem_rl_shared_correlated_matching,10000,1671,1464,3135,-0.020700,0.020700,rescues_more_than_induces,0.000232881,0.686067,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_35_d5_at_q6_5_X_r21|dem_correlations,dem_correlations,10000,1820,1601,3421,-0.021900,0.021900,rescues_more_than_induces,0.000192739,0.579373,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_35_d5_at_q6_5_X_r21|dem_rl_isolated_correlated_matching,dem_rl_isolated_correlated_matching,10000,1831,1605,3436,-0.022600,0.022600,rescues_more_than_induces,0.000123169,0.387613,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_35_d5_at_q6_5_X_r21|dem_rl_shared_correlated_matching,dem_rl_shared_correlated_matching,10000,1870,1661,3531,-0.020900,0.020900,rescues_more_than_induces,0.000462986,1,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_35_d5_at_q6_5_X_r25|dem_correlations,dem_correlations,10000,1920,1771,3691,-0.014900,0.014900,rescues_more_than_induces,0.0148367,1,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_35_d5_at_q6_5_X_r25|dem_rl_isolated_correlated_matching,dem_rl_isolated_correlated_matching,10000,1919,1731,3650,-0.018800,0.018800,rescues_more_than_induces,0.00196248,1,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_35_d5_at_q6_5_X_r25|dem_rl_shared_correlated_matching,dem_rl_shared_correlated_matching,10000,1964,1791,3755,-0.017300,0.017300,rescues_more_than_induces,0.00499577,1,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_36_d3_at_q4_5_X_r05|dem_correlations,dem_correlations,10000,541,324,865,-0.021700,0.021700,rescues_more_than_induces,1.55292e-13,9.33616e-10,True,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_36_d3_at_q4_5_X_r05|dem_rl_isolated_correlated_matching,dem_rl_isolated_correlated_matching,10000,645,358,1003,-0.028700,0.028700,rescues_more_than_induces,9.64664e-20,6.03108e-16,True,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_36_d3_at_q4_5_X_r05|dem_rl_shared_correlated_matching,dem_rl_shared_correlated_matching,10000,627,362,989,-0.026500,0.026500,rescues_more_than_induces,3.0363e-17,1.88372e-13,True,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
