experiment_name,code_family,control_mode,basis,cycle_dir,cycles,workload_id,baseline_decoder_pathway,intervened_decoder_pathway,num_pairs,valid_pairs,invalid_pairs,baseline_failure_count,intervened_failure_count,rescued_failure_count,induced_failure_count,unchanged_failure_count,unchanged_success_count,net_rescue_count,baseline_lfr,intervened_lfr,paired_delta_lfr,net_rescue_rate,rescue_rate_among_baseline_failures,induction_rate_among_baseline_successes,pairing_violation_rate,source_data_dir
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,Z,r030,30,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d3_8+0j_Z_r030,tesseract_decoder_with_si1000_prior,tesseract_decoder_with_frequency_calibrated_prior,10000,10000,0,1581,1379,521,319,1060,8100,202,0.158100,0.137900,-0.020200,0.020200,0.329538,0.037890,0.000000,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d3_8+0j/Z/r030
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,Z,r050,50,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d3_8+0j_Z_r050,tesseract_decoder_with_si1000_prior,tesseract_decoder_with_frequency_calibrated_prior,10000,10000,0,2310,2060,801,551,1509,7139,250,0.231000,0.206000,-0.025000,0.025000,0.346753,0.071651,0.000000,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d3_8+0j/Z/r050
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,Z,r070,70,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d3_8+0j_Z_r070,tesseract_decoder_with_si1000_prior,tesseract_decoder_with_frequency_calibrated_prior,10000,10000,0,2836,2556,994,714,1842,6450,280,0.283600,0.255600,-0.028000,0.028000,0.350494,0.099665,0.000000,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d3_8+0j/Z/r070
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,Z,r090,90,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d3_8+0j_Z_r090,tesseract_decoder_with_si1000_prior,tesseract_decoder_with_frequency_calibrated_prior,10000,10000,0,3283,2955,1163,835,2120,5882,328,0.328300,0.295500,-0.032800,0.032800,0.354249,0.124311,0.000000,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d3_8+0j/Z/r090
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,Z,r110,110,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d3_8+0j_Z_r110,tesseract_decoder_with_si1000_prior,tesseract_decoder_with_frequency_calibrated_prior,10000,10000,0,3561,3329,1321,1089,2240,5350,232,0.356100,0.332900,-0.023200,0.023200,0.370963,0.169126,0.000000,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d3_8+0j/Z/r110
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,Z,r130,130,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d3_8+0j_Z_r130,tesseract_decoder_with_si1000_prior,tesseract_decoder_with_frequency_calibrated_prior,10000,10000,0,3866,3681,1419,1234,2447,4900,185,0.386600,0.368100,-0.018500,0.018500,0.367046,0.201174,0.000000,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d3_8+0j/Z/r130
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,Z,r150,150,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d3_8+0j_Z_r150,tesseract_decoder_with_si1000_prior,tesseract_decoder_with_frequency_calibrated_prior,10000,10000,0,4230,4052,1588,1410,2642,4360,178,0.423000,0.405200,-0.017800,0.017800,0.375414,0.244367,0.000000,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d3_8+0j/Z/r150
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,X,r010,10,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d3_8+4j_X_r010,tesseract_decoder_with_si1000_prior,tesseract_decoder_with_frequency_calibrated_prior,10000,10000,0,726,638,202,114,524,9160,88,0.072600,0.063800,-0.008800,0.008800,0.278237,0.012292,0.000000,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d3_8+4j/X/r010
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,X,r030,30,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d3_8+4j_X_r030,tesseract_decoder_with_si1000_prior,tesseract_decoder_with_frequency_calibrated_prior,10000,10000,0,1847,1634,559,346,1288,7807,213,0.184700,0.163400,-0.021300,0.021300,0.302653,0.042438,0.000000,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d3_8+4j/X/r030
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,X,r050,50,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d3_8+4j_X_r050,tesseract_decoder_with_si1000_prior,tesseract_decoder_with_frequency_calibrated_prior,10000,10000,0,2650,2375,841,566,1809,6784,275,0.265000,0.237500,-0.027500,0.027500,0.317358,0.077007,0.000000,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d3_8+4j/X/r050
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,X,r070,70,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d3_8+4j_X_r070,tesseract_decoder_with_si1000_prior,tesseract_decoder_with_frequency_calibrated_prior,10000,10000,0,3319,2984,1093,758,2226,5923,335,0.331900,0.298400,-0.033500,0.033500,0.329316,0.113456,0.000000,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d3_8+4j/X/r070
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,X,r090,90,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d3_8+4j_X_r090,tesseract_decoder_with_si1000_prior,tesseract_decoder_with_frequency_calibrated_prior,10000,10000,0,3765,3481,1307,1023,2458,5212,284,0.376500,0.348100,-0.028400,0.028400,0.347145,0.164074,0.000000,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d3_8+4j/X/r090
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,X,r110,110,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d3_8+4j_X_r110,tesseract_decoder_with_si1000_prior,tesseract_decoder_with_frequency_calibrated_prior,10000,10000,0,4096,3826,1492,1222,2604,4682,270,0.409600,0.382600,-0.027000,0.027000,0.364258,0.206978,0.000000,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d3_8+4j/X/r110
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,X,r130,130,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d3_8+4j_X_r130,tesseract_decoder_with_si1000_prior,tesseract_decoder_with_frequency_calibrated_prior,10000,10000,0,4363,4091,1564,1292,2799,4345,272,0.436300,0.409100,-0.027200,0.027200,0.358469,0.229200,0.000000,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d3_8+4j/X/r130
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,X,r150,150,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d3_8+4j_X_r150,tesseract_decoder_with_si1000_prior,tesseract_decoder_with_frequency_calibrated_prior,10000,10000,0,4522,4370,1674,1522,2848,3956,152,0.452200,0.437000,-0.015200,0.015200,0.370190,0.277839,0.000000,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d3_8+4j/X/r150
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,Z,r010,10,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d3_8+4j_Z_r010,tesseract_decoder_with_si1000_prior,tesseract_decoder_with_frequency_calibrated_prior,10000,10000,0,531,511,129,109,402,9360,20,0.053100,0.051100,-0.002000,0.002000,0.242938,0.011511,0.000000,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d3_8+4j/Z/r010
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,Z,r030,30,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d3_8+4j_Z_r030,tesseract_decoder_with_si1000_prior,tesseract_decoder_with_frequency_calibrated_prior,10000,10000,0,1463,1372,431,340,1032,8197,91,0.146300,0.137200,-0.009100,0.009100,0.294600,0.039827,0.000000,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d3_8+4j/Z/r030
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,Z,r050,50,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d3_8+4j_Z_r050,tesseract_decoder_with_si1000_prior,tesseract_decoder_with_frequency_calibrated_prior,10000,10000,0,2324,2166,663,505,1661,7171,158,0.232400,0.216600,-0.015800,0.015800,0.285284,0.065789,0.000000,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d3_8+4j/Z/r050
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,Z,r070,70,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d3_8+4j_Z_r070,tesseract_decoder_with_si1000_prior,tesseract_decoder_with_frequency_calibrated_prior,10000,10000,0,2844,2582,904,642,1940,6514,262,0.284400,0.258200,-0.026200,0.026200,0.317862,0.089715,0.000000,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d3_8+4j/Z/r070
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,Z,r090,90,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d3_8+4j_Z_r090,tesseract_decoder_with_si1000_prior,tesseract_decoder_with_frequency_calibrated_prior,10000,10000,0,3321,3112,1073,864,2248,5815,209,0.332100,0.311200,-0.020900,0.020900,0.323095,0.129361,0.000000,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d3_8+4j/Z/r090
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,Z,r110,110,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d3_8+4j_Z_r110,tesseract_decoder_with_si1000_prior,tesseract_decoder_with_frequency_calibrated_prior,10000,10000,0,3630,3363,1230,963,2400,5407,267,0.363000,0.336300,-0.026700,0.026700,0.338843,0.151177,0.000000,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d3_8+4j/Z/r110
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,Z,r130,130,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d3_8+4j_Z_r130,tesseract_decoder_with_si1000_prior,tesseract_decoder_with_frequency_calibrated_prior,10000,10000,0,3884,3750,1321,1187,2563,4929,134,0.388400,0.375000,-0.013400,0.013400,0.340113,0.194081,0.000000,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d3_8+4j/Z/r130
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,Z,r150,150,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d3_8+4j_Z_r150,tesseract_decoder_with_si1000_prior,tesseract_decoder_with_frequency_calibrated_prior,10000,10000,0,4191,4089,1476,1374,2715,4435,102,0.419100,0.408900,-0.010200,0.010200,0.352183,0.236530,0.000000,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d3_8+4j/Z/r150
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,X,r010,10,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d3_8+8j_X_r010,tesseract_decoder_with_si1000_prior,tesseract_decoder_with_frequency_calibrated_prior,10000,10000,0,471,437,104,70,367,9459,34,0.047100,0.043700,-0.003400,0.003400,0.220807,0.007346,0.000000,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d3_8+8j/X/r010
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,X,r030,30,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d3_8+8j_X_r030,tesseract_decoder_with_si1000_prior,tesseract_decoder_with_frequency_calibrated_prior,10000,10000,0,1302,1262,262,222,1040,8476,40,0.130200,0.126200,-0.004000,0.004000,0.201229,0.025523,0.000000,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d3_8+8j/X/r030
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,X,r050,50,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d3_8+8j_X_r050,tesseract_decoder_with_si1000_prior,tesseract_decoder_with_frequency_calibrated_prior,10000,10000,0,1911,1831,406,326,1505,7763,80,0.191100,0.183100,-0.008000,0.008000,0.212454,0.040302,0.000000,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d3_8+8j/X/r050
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,X,r070,70,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d3_8+8j_X_r070,tesseract_decoder_with_si1000_prior,tesseract_decoder_with_frequency_calibrated_prior,10000,10000,0,2417,2362,533,478,1884,7105,55,0.241700,0.236200,-0.005500,0.005500,0.220521,0.063036,0.000000,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d3_8+8j/X/r070
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,X,r090,90,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d3_8+8j_X_r090,tesseract_decoder_with_si1000_prior,tesseract_decoder_with_frequency_calibrated_prior,10000,10000,0,2876,2845,647,616,2229,6508,31,0.287600,0.284500,-0.003100,0.003100,0.224965,0.086468,0.000000,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d3_8+8j/X/r090
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,X,r110,110,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d3_8+8j_X_r110,tesseract_decoder_with_si1000_prior,tesseract_decoder_with_frequency_calibrated_prior,10000,10000,0,3225,3231,757,763,2468,6012,-6,0.322500,0.323100,0.000600,-0.000600,0.234729,0.112620,0.000000,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d3_8+8j/X/r110
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,X,r130,130,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d3_8+8j_X_r130,tesseract_decoder_with_si1000_prior,tesseract_decoder_with_frequency_calibrated_prior,10000,10000,0,3513,3521,827,835,2686,5652,-8,0.351300,0.352100,0.000800,-0.000800,0.235411,0.128719,0.000000,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d3_8+8j/X/r130
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,X,r150,150,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d3_8+8j_X_r150,tesseract_decoder_with_si1000_prior,tesseract_decoder_with_frequency_calibrated_prior,10000,10000,0,3801,3676,993,868,2808,5331,125,0.380100,0.367600,-0.012500,0.012500,0.261247,0.140023,0.000000,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d3_8+8j/X/r150
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,Z,r010,10,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d3_8+8j_Z_r010,tesseract_decoder_with_si1000_prior,tesseract_decoder_with_frequency_calibrated_prior,10000,10000,0,407,395,83,71,324,9522,12,0.040700,0.039500,-0.001200,0.001200,0.203931,0.007401,0.000000,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d3_8+8j/Z/r010
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,Z,r030,30,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d3_8+8j_Z_r030,tesseract_decoder_with_si1000_prior,tesseract_decoder_with_frequency_calibrated_prior,10000,10000,0,1094,1069,199,174,895,8732,25,0.109400,0.106900,-0.002500,0.002500,0.181901,0.019537,0.000000,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d3_8+8j/Z/r030
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,Z,r050,50,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d3_8+8j_Z_r050,tesseract_decoder_with_si1000_prior,tesseract_decoder_with_frequency_calibrated_prior,10000,10000,0,1696,1648,314,266,1382,8038,48,0.169600,0.164800,-0.004800,0.004800,0.185142,0.032033,0.000000,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d3_8+8j/Z/r050
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,Z,r070,70,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d3_8+8j_Z_r070,tesseract_decoder_with_si1000_prior,tesseract_decoder_with_frequency_calibrated_prior,10000,10000,0,2186,2096,443,353,1743,7461,90,0.218600,0.209600,-0.009000,0.009000,0.202653,0.045175,0.000000,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d3_8+8j/Z/r070
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,Z,r090,90,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d3_8+8j_Z_r090,tesseract_decoder_with_si1000_prior,tesseract_decoder_with_frequency_calibrated_prior,10000,10000,0,2626,2559,507,440,2119,6934,67,0.262600,0.255900,-0.006700,0.006700,0.193069,0.059669,0.000000,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d3_8+8j/Z/r090
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,Z,r110,110,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d3_8+8j_Z_r110,tesseract_decoder_with_si1000_prior,tesseract_decoder_with_frequency_calibrated_prior,10000,10000,0,2975,2963,601,589,2374,6436,12,0.297500,0.296300,-0.001200,0.001200,0.202017,0.083843,0.000000,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d3_8+8j/Z/r110
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,Z,r130,130,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d3_8+8j_Z_r130,tesseract_decoder_with_si1000_prior,tesseract_decoder_with_frequency_calibrated_prior,10000,10000,0,3360,3285,725,650,2635,5990,75,0.336000,0.328500,-0.007500,0.007500,0.215774,0.097892,0.000000,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d3_8+8j/Z/r130
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,Z,r150,150,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d3_8+8j_Z_r150,tesseract_decoder_with_si1000_prior,tesseract_decoder_with_frequency_calibrated_prior,10000,10000,0,3600,3519,790,709,2810,5691,81,0.360000,0.351900,-0.008100,0.008100,0.219444,0.110781,0.000000,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d3_8+8j/Z/r150
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,X,r010,10,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d5_0+0j_X_r010,tesseract_decoder_with_si1000_prior,tesseract_decoder_with_frequency_calibrated_prior,10000,10000,0,240,226,50,36,190,9724,14,0.024000,0.022600,-0.001400,0.001400,0.208333,0.003689,0.000000,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d5_0+0j/X/r010
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,X,r030,30,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d5_0+0j_X_r030,tesseract_decoder_with_si1000_prior,tesseract_decoder_with_frequency_calibrated_prior,10000,10000,0,636,565,168,97,468,9267,71,0.063600,0.056500,-0.007100,0.007100,0.264151,0.010359,0.000000,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d5_0+0j/X/r030
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,X,r050,50,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d5_0+0j_X_r050,tesseract_decoder_with_si1000_prior,tesseract_decoder_with_frequency_calibrated_prior,10000,10000,0,960,893,233,166,727,8874,67,0.096000,0.089300,-0.006700,0.006700,0.242708,0.018363,0.000000,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d5_0+0j/X/r050
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,X,r070,70,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d5_0+0j_X_r070,tesseract_decoder_with_si1000_prior,tesseract_decoder_with_frequency_calibrated_prior,10000,10000,0,1293,1199,318,224,975,8483,94,0.129300,0.119900,-0.009400,0.009400,0.245940,0.025726,0.000000,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d5_0+0j/X/r070
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,X,r090,90,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d5_0+0j_X_r090,tesseract_decoder_with_si1000_prior,tesseract_decoder_with_frequency_calibrated_prior,10000,10000,0,1435,1366,355,286,1080,8279,69,0.143500,0.136600,-0.006900,0.006900,0.247387,0.033392,0.000000,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d5_0+0j/X/r090
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,X,r110,110,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d5_0+0j_X_r110,tesseract_decoder_with_si1000_prior,tesseract_decoder_with_frequency_calibrated_prior,10000,10000,0,1826,1673,496,343,1330,7831,153,0.182600,0.167300,-0.015300,0.015300,0.271632,0.041962,0.000000,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d5_0+0j/X/r110
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,X,r130,130,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d5_0+0j_X_r130,tesseract_decoder_with_si1000_prior,tesseract_decoder_with_frequency_calibrated_prior,10000,10000,0,2080,1927,576,423,1504,7497,153,0.208000,0.192700,-0.015300,0.015300,0.276923,0.053409,0.000000,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d5_0+0j/X/r130
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,X,r150,150,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d5_0+0j_X_r150,tesseract_decoder_with_si1000_prior,tesseract_decoder_with_frequency_calibrated_prior,10000,10000,0,2185,2085,572,472,1613,7343,100,0.218500,0.208500,-0.010000,0.010000,0.261785,0.060397,0.000000,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d5_0+0j/X/r150
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,Z,r010,10,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d5_0+0j_Z_r010,tesseract_decoder_with_si1000_prior,tesseract_decoder_with_frequency_calibrated_prior,10000,10000,0,235,199,74,38,161,9727,36,0.023500,0.019900,-0.003600,0.003600,0.314894,0.003891,0.000000,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d5_0+0j/Z/r010
