run_id,workload_id,circuit_id,backend,code_family,distance,num_rounds,shot_id,seed,stress_level,data_error_rate,measurement_error_rate,idle_error_rate,decoder_timeout_base_rate,detector_load_scale,idle_window_scale,deadline_scale,decoder_workers,decoder_service_rate,decoder_queue_depth,decoder_deadline,decoder_arrival_time,decoder_start_time,decoder_finish_time,decoder_latency,decoder_deadline_miss,decoder_queue_overflow,decoder_timeout,decoder_backlog,runtime_stall_rounds,idle_exposure,runtime_idle_flip,detector_count,detector_event_count,detector_events,observable_flip,decoder_prediction,qec_decoder_failure,logical_failure,failure_round,failure_region,failure_operation,failure_mode,failure_pattern
p3_memory_x_low_0,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,69,111,low,0.03,0.02,0.002,0.004,1.0,1.0,1.0,4,5.5,14,0.9,0.180000,0.180000,0.209593,0.029593,False,False,False,0.000000,0.000000,0.174195,False,36,2,"[24,28]",False,False,False,False,,none,,none,no_failure
p3_memory_x_low_0,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,70,112,low,0.03,0.02,0.002,0.004,1.0,1.0,1.0,4,5.5,14,0.9,0.200000,0.200000,0.251617,0.051617,False,False,False,0.000000,0.000000,0.190712,False,36,2,"[1,2]",False,False,False,False,,none,,none,no_failure
p3_memory_x_low_0,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,71,113,low,0.03,0.02,0.002,0.004,1.0,1.0,1.0,4,5.5,14,0.9,0.220000,0.220000,0.244382,0.024382,False,False,False,0.000000,0.000000,0.170286,False,36,1,[31],True,True,False,False,,none,,none,no_failure
p3_memory_x_low_0,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,72,114,low,0.03,0.02,0.002,0.004,1.0,1.0,1.0,4,5.5,14,0.9,0.240000,0.240000,0.308338,0.068338,False,False,False,0.000000,0.000000,0.203253,False,36,5,"[16,28,29,30,34]",False,False,False,False,,none,,none,no_failure
p3_memory_x_low_0,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,73,115,low,0.03,0.02,0.002,0.004,1.0,1.0,1.0,4,5.5,14,0.9,0.260000,0.260000,0.304845,0.044845,False,False,False,0.000000,0.000000,0.185634,False,36,3,"[8,11,15]",False,False,False,False,,none,,none,no_failure
p3_memory_x_low_0,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,74,116,low,0.03,0.02,0.002,0.004,1.0,1.0,1.0,4,5.5,14,0.9,0.280000,0.280000,0.318165,0.038165,False,False,False,0.000000,0.000000,0.180623,False,36,1,[12],False,False,False,False,,none,,none,no_failure
p3_memory_x_low_0,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,75,117,low,0.03,0.02,0.002,0.004,1.0,1.0,1.0,4,5.5,14,0.9,0.300000,0.300000,0.340250,0.040250,False,False,False,0.000000,0.000000,0.182187,False,36,3,"[4,7,31]",False,False,False,False,,none,,none,no_failure
p3_memory_x_low_0,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,76,118,low,0.03,0.02,0.002,0.004,1.0,1.0,1.0,4,5.5,14,0.9,0.320000,0.320000,0.332988,0.012988,False,False,False,0.000000,0.000000,0.161741,False,36,0,[],False,False,False,False,,none,,none,no_failure
p3_memory_x_low_0,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,77,119,low,0.03,0.02,0.002,0.004,1.0,1.0,1.0,4,5.5,14,0.9,0.000000,0.000000,0.063514,0.063514,False,False,False,0.000000,0.000000,0.199635,False,36,4,"[3,24,25,35]",False,False,False,False,,none,,none,no_failure
p3_memory_x_low_0,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,78,120,low,0.03,0.02,0.002,0.004,1.0,1.0,1.0,4,5.5,14,0.9,0.020000,0.020000,0.052448,0.032448,False,False,False,0.000000,0.000000,0.176336,False,36,0,[],False,False,False,False,,none,,none,no_failure
p3_memory_x_low_0,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,79,121,low,0.03,0.02,0.002,0.004,1.0,1.0,1.0,4,5.5,14,0.9,0.040000,0.040000,0.057266,0.017266,False,False,False,0.000000,0.000000,0.164949,False,36,0,[],False,False,False,False,,none,,none,no_failure
p3_memory_x_low_0,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,80,122,low,0.03,0.02,0.002,0.004,1.0,1.0,1.0,4,5.5,14,0.9,0.060000,0.060000,0.117981,0.057981,False,False,False,0.000000,0.000000,0.195486,False,36,3,"[11,30,31]",True,True,False,False,,none,,none,no_failure
p3_memory_x_low_0,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,81,123,low,0.03,0.02,0.002,0.004,1.0,1.0,1.0,4,5.5,14,0.9,0.080000,0.080000,0.164073,0.084073,False,False,False,0.000000,0.000000,0.215055,False,36,6,"[10,11,18,22,30,34]",False,False,False,False,,none,,none,no_failure
p3_memory_x_low_0,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,82,124,low,0.03,0.02,0.002,0.004,1.0,1.0,1.0,4,5.5,14,0.9,0.100000,0.100000,0.163094,0.063094,False,False,False,0.000000,0.000000,0.199321,False,36,4,"[7,11,14,15]",False,False,False,False,,none,,none,no_failure
p3_memory_x_low_0,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,83,125,low,0.03,0.02,0.002,0.004,1.0,1.0,1.0,4,5.5,14,0.9,0.120000,0.120000,0.153136,0.033136,False,False,False,0.000000,0.000000,0.176852,False,36,2,"[15,19]",False,False,False,False,,none,,none,no_failure
p3_memory_x_low_0,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,84,126,low,0.03,0.02,0.002,0.004,1.0,1.0,1.0,4,5.5,14,0.9,0.140000,0.140000,0.248124,0.108124,False,False,False,0.000000,0.000000,0.233093,False,36,9,"[10,11,16,17,20,24,28,30,34]",False,False,False,False,,none,,none,no_failure
p3_memory_x_low_0,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,85,127,low,0.03,0.02,0.002,0.004,1.0,1.0,1.0,4,5.5,14,0.9,0.160000,0.160000,0.221048,0.061048,False,False,False,0.000000,0.000000,0.197786,False,36,6,"[8,10,11,12,16,20]",False,False,False,False,,none,,none,no_failure
p3_memory_x_low_0,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,86,128,low,0.03,0.02,0.002,0.004,1.0,1.0,1.0,4,5.5,14,0.9,0.180000,0.180000,0.274469,0.094469,False,False,False,0.000000,0.000000,0.222852,False,36,8,"[4,8,9,13,19,23,26,30]",False,False,False,False,,none,,none,no_failure
p3_memory_x_low_0,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,87,129,low,0.03,0.02,0.002,0.004,1.0,1.0,1.0,4,5.5,14,0.9,0.200000,0.200000,0.263951,0.063951,False,False,False,0.000000,0.000000,0.199963,False,36,4,"[20,21,23,27]",False,False,False,False,,none,,none,no_failure
p3_memory_x_low_0,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,88,130,low,0.03,0.02,0.002,0.004,1.0,1.0,1.0,4,5.5,14,0.9,0.220000,0.220000,0.232670,0.012670,False,False,False,0.000000,0.000000,0.161502,False,36,0,[],False,False,False,False,,none,,none,no_failure
p3_memory_x_low_0,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,89,131,low,0.03,0.02,0.002,0.004,1.0,1.0,1.0,4,5.5,14,0.9,0.240000,0.240000,0.316681,0.076681,False,False,False,0.000000,0.000000,0.209510,False,36,5,"[6,7,14,18,27]",True,True,False,False,,none,,none,no_failure
p3_memory_x_low_0,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,90,132,low,0.03,0.02,0.002,0.004,1.0,1.0,1.0,4,5.5,14,0.9,0.260000,0.260000,0.288192,0.028192,False,False,False,0.000000,0.000000,0.173144,False,36,2,"[28,29]",False,False,False,False,,none,,none,no_failure
p3_memory_x_low_0,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,91,133,low,0.03,0.02,0.002,0.004,1.0,1.0,1.0,4,5.5,14,0.9,0.280000,0.280000,0.314781,0.034781,False,False,False,0.000000,0.000000,0.178086,False,36,1,[15],True,True,False,False,,none,,none,no_failure
p3_memory_x_low_0,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,92,134,low,0.03,0.02,0.002,0.004,1.0,1.0,1.0,4,5.5,14,0.9,0.300000,0.300000,0.321757,0.021757,False,False,False,0.000000,0.000000,0.168318,False,36,0,[],False,False,False,False,,none,,none,no_failure
p3_memory_x_low_0,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,93,135,low,0.03,0.02,0.002,0.004,1.0,1.0,1.0,4,5.5,14,0.9,0.320000,0.320000,0.363147,0.043147,False,False,False,0.000000,0.000000,0.184360,False,36,2,"[24,29]",False,False,False,False,,none,,none,no_failure
p3_memory_x_low_0,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,94,136,low,0.03,0.02,0.002,0.004,1.0,1.0,1.0,4,5.5,14,0.9,0.000000,0.000000,0.076925,0.076925,False,False,False,0.000000,0.000000,0.209694,False,36,6,"[14,15,21,25,30,31]",False,False,False,False,,none,,none,no_failure
p3_memory_x_low_0,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,95,137,low,0.03,0.02,0.002,0.004,1.0,1.0,1.0,4,5.5,14,0.9,0.020000,0.020000,0.032718,0.012718,False,False,False,0.000000,0.000000,0.161539,False,36,0,[],False,False,False,False,,none,,none,no_failure
p3_memory_x_low_0,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,96,138,low,0.03,0.02,0.002,0.004,1.0,1.0,1.0,4,5.5,14,0.9,0.040000,0.040000,0.075116,0.035116,False,False,False,0.000000,0.000000,0.178337,False,36,0,[],False,False,False,False,,none,,none,no_failure
p3_memory_x_low_0,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,97,139,low,0.03,0.02,0.002,0.004,1.0,1.0,1.0,4,5.5,14,0.9,0.060000,0.060000,0.104125,0.044125,False,False,False,0.000000,0.000000,0.185094,False,36,2,"[12,16]",False,False,False,False,,none,,none,no_failure
p3_memory_x_low_0,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,98,140,low,0.03,0.02,0.002,0.004,1.0,1.0,1.0,4,5.5,14,0.9,0.080000,0.080000,0.123611,0.043611,False,False,False,0.000000,0.000000,0.184708,False,36,2,"[24,25]",False,False,False,False,,none,,none,no_failure
p3_memory_x_low_0,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,99,141,low,0.03,0.02,0.002,0.004,1.0,1.0,1.0,4,5.5,14,0.9,0.100000,0.100000,0.154366,0.054366,False,False,False,0.000000,0.000000,0.192774,False,36,4,"[22,23,33,34]",False,False,False,False,,none,,none,no_failure
p3_memory_x_low_1,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,0,10042,low,0.03,0.02,0.002,0.004,1.0,1.0,1.0,4,5.5,14,0.9,0.240000,0.240000,0.287168,0.047168,False,False,False,0.000000,0.000000,0.187376,False,36,2,"[0,4]",False,False,False,False,,none,,none,no_failure
p3_memory_x_low_1,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,1,10043,low,0.03,0.02,0.002,0.004,1.0,1.0,1.0,4,5.5,14,0.9,0.260000,0.260000,0.309483,0.049483,False,False,False,0.000000,0.000000,0.189112,False,36,3,"[3,11,15]",True,True,False,False,,none,,none,no_failure
p3_memory_x_low_1,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,2,10044,low,0.03,0.02,0.002,0.004,1.0,1.0,1.0,4,5.5,14,0.9,0.280000,0.280000,0.315753,0.035753,False,False,False,0.000000,0.000000,0.178815,False,36,0,[],False,False,False,False,,none,,none,no_failure
p3_memory_x_low_1,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,3,10045,low,0.03,0.02,0.002,0.004,1.0,1.0,1.0,4,5.5,14,0.9,0.300000,0.300000,0.381419,0.081419,False,False,False,0.000000,0.000000,0.213064,False,36,6,"[11,15,25,29,33,34]",False,False,False,False,,none,,none,no_failure
p3_memory_x_low_1,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,4,10046,low,0.03,0.02,0.002,0.004,1.0,1.0,1.0,4,5.5,14,0.9,0.320000,0.320000,0.345436,0.025436,False,False,False,0.000000,0.000000,0.171077,False,36,1,[7],True,True,False,False,,none,,none,no_failure
p3_memory_x_low_1,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,5,10047,low,0.03,0.02,0.002,0.004,1.0,1.0,1.0,4,5.5,14,0.9,0.000000,0.000000,0.050258,0.050258,False,False,False,0.000000,0.000000,0.189694,False,36,2,"[12,35]",True,True,False,False,,none,,none,no_failure
p3_memory_x_low_1,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,6,10048,low,0.03,0.02,0.002,0.004,1.0,1.0,1.0,4,5.5,14,0.9,0.020000,0.020000,0.037537,0.017537,False,False,False,0.000000,0.000000,0.165153,False,36,0,[],False,False,False,False,,none,,none,no_failure
p3_memory_x_low_1,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,7,10049,low,0.03,0.02,0.002,0.004,1.0,1.0,1.0,4,5.5,14,0.9,0.040000,0.040000,0.096501,0.056501,False,False,False,0.000000,0.000000,0.194375,False,36,4,"[5,6,17,21]",False,False,False,False,,none,,none,no_failure
p3_memory_x_low_1,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,8,10050,low,0.03,0.02,0.002,0.004,1.0,1.0,1.0,4,5.5,14,0.9,0.060000,0.060000,0.071840,0.011840,False,False,False,0.000000,0.000000,0.160880,False,36,0,[],False,False,False,False,,none,,none,no_failure
p3_memory_x_low_1,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,9,10051,low,0.03,0.02,0.002,0.004,1.0,1.0,1.0,4,5.5,14,0.9,0.080000,0.080000,0.146239,0.066239,False,False,False,0.000000,0.000000,0.201679,False,36,4,"[8,12,29,33]",False,False,False,False,,none,,none,no_failure
p3_memory_x_low_1,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,10,10052,low,0.03,0.02,0.002,0.004,1.0,1.0,1.0,4,5.5,14,0.9,0.100000,0.100000,0.125401,0.025401,False,False,False,0.000000,0.000000,0.171051,False,36,0,[],False,False,False,False,,none,,none,no_failure
p3_memory_x_low_1,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,11,10053,low,0.03,0.02,0.002,0.004,1.0,1.0,1.0,4,5.5,14,0.9,0.120000,0.120000,0.171687,0.051687,False,False,False,0.000000,0.000000,0.190765,False,36,3,"[4,8,19]",True,True,False,False,,none,,none,no_failure
p3_memory_x_low_1,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,12,10054,low,0.03,0.02,0.002,0.004,1.0,1.0,1.0,4,5.5,14,0.9,0.140000,0.140000,0.190924,0.050924,False,False,False,0.000000,0.000000,0.190193,False,36,4,"[3,7,13,14]",False,False,False,False,,none,,none,no_failure
p3_memory_x_low_1,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,13,10055,low,0.03,0.02,0.002,0.004,1.0,1.0,1.0,4,5.5,14,0.9,0.160000,0.160000,0.226172,0.066172,False,False,False,0.000000,0.000000,0.201629,False,36,5,"[10,11,12,30,34]",False,False,False,False,,none,,none,no_failure
p3_memory_x_low_1,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,14,10056,low,0.03,0.02,0.002,0.004,1.0,1.0,1.0,4,5.5,14,0.9,0.180000,0.180000,0.218549,0.038549,False,False,False,0.000000,0.000000,0.180912,False,36,3,"[1,5,28]",False,False,False,False,,none,,none,no_failure
p3_memory_x_low_1,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,15,10057,low,0.03,0.02,0.002,0.004,1.0,1.0,1.0,4,5.5,14,0.9,0.200000,0.200000,0.271666,0.071666,False,False,False,0.000000,0.000000,0.205750,False,36,6,"[13,17,23,27,29,30]",False,False,False,False,,none,,none,no_failure
p3_memory_x_low_1,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,16,10058,low,0.03,0.02,0.002,0.004,1.0,1.0,1.0,4,5.5,14,0.9,0.220000,0.220000,0.236880,0.016880,False,False,False,0.000000,0.000000,0.164660,False,36,0,[],False,False,False,False,,none,,none,no_failure
p3_memory_x_low_1,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,17,10059,low,0.03,0.02,0.002,0.004,1.0,1.0,1.0,4,5.5,14,0.9,0.240000,0.240000,0.268365,0.028365,False,False,False,0.000000,0.000000,0.173273,False,36,2,"[29,30]",False,False,False,False,,none,,none,no_failure
p3_memory_x_low_1,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,18,10060,low,0.03,0.02,0.002,0.004,1.0,1.0,1.0,4,5.5,14,0.9,0.260000,0.260000,0.282912,0.022912,False,False,False,0.000000,0.000000,0.169184,False,36,0,[],False,False,False,False,,none,,none,no_failure
p3_memory_x_low_1,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,19,10061,low,0.03,0.02,0.002,0.004,1.0,1.0,1.0,4,5.5,14,0.9,0.280000,0.280000,0.349052,0.069052,False,False,False,0.000000,0.000000,0.203789,False,36,6,"[4,5,6,10,12,16]",False,False,False,False,,none,,none,no_failure
p3_memory_x_low_1,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,20,10062,low,0.03,0.02,0.002,0.004,1.0,1.0,1.0,4,5.5,14,0.9,0.300000,0.300000,0.322155,0.022155,False,False,False,0.000000,0.000000,0.168616,False,36,0,[],False,False,False,False,,none,,none,no_failure
p3_memory_x_low_1,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,21,10063,low,0.03,0.02,0.002,0.004,1.0,1.0,1.0,4,5.5,14,0.9,0.320000,0.320000,0.355730,0.035730,False,False,False,0.000000,0.000000,0.178798,False,36,2,"[13,19]",False,False,False,False,,none,,none,no_failure
p3_memory_x_low_1,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,22,10064,low,0.03,0.02,0.002,0.004,1.0,1.0,1.0,4,5.5,14,0.9,0.000000,0.000000,0.031775,0.031775,False,False,False,0.000000,0.000000,0.175831,False,36,2,"[10,11]",False,False,False,False,,none,,none,no_failure
p3_memory_x_low_1,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,23,10065,low,0.03,0.02,0.002,0.004,1.0,1.0,1.0,4,5.5,14,0.9,0.020000,0.020000,0.066219,0.046219,False,False,False,0.000000,0.000000,0.186664,False,36,4,"[8,9,28,29]",False,False,False,False,,none,,none,no_failure
p3_memory_x_low_1,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,24,10066,low,0.03,0.02,0.002,0.004,1.0,1.0,1.0,4,5.5,14,0.9,0.040000,0.040000,0.090092,0.050092,False,False,False,0.000000,0.000000,0.189569,False,36,2,"[12,13]",False,False,False,False,,none,,none,no_failure
p3_memory_x_low_1,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,25,10067,low,0.03,0.02,0.002,0.004,1.0,1.0,1.0,4,5.5,14,0.9,0.060000,0.060000,0.078690,0.018690,False,False,False,0.000000,0.000000,0.166017,False,36,0,[],False,False,False,False,,none,,none,no_failure
p3_memory_x_low_1,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,26,10068,low,0.03,0.02,0.002,0.004,1.0,1.0,1.0,4,5.5,14,0.9,0.080000,0.080000,0.130035,0.050035,False,False,False,0.000000,0.000000,0.189526,False,36,2,"[4,8]",False,False,False,False,,none,,none,no_failure
p3_memory_x_low_1,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,27,10069,low,0.03,0.02,0.002,0.004,1.0,1.0,1.0,4,5.5,14,0.9,0.100000,0.100000,0.148579,0.048579,False,False,False,0.000000,0.000000,0.188434,False,36,2,"[32,33]",False,False,False,False,,none,,none,no_failure
p3_memory_x_low_1,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,28,10070,low,0.03,0.02,0.002,0.004,1.0,1.0,1.0,4,5.5,14,0.9,0.120000,0.120000,0.154983,0.034983,False,False,False,0.000000,0.000000,0.178237,False,36,2,"[3,7]",False,False,False,False,,none,,none,no_failure
p3_memory_x_low_1,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,29,10071,low,0.03,0.02,0.002,0.004,1.0,1.0,1.0,4,5.5,14,0.9,0.140000,0.140000,0.178073,0.038073,False,False,False,0.000000,0.000000,0.180554,False,36,1,[11],True,True,False,False,,none,,none,no_failure
p3_memory_x_low_1,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,30,10072,low,0.03,0.02,0.002,0.004,1.0,1.0,1.0,4,5.5,14,0.9,0.160000,0.160000,0.210912,0.050912,False,False,False,0.000000,0.000000,0.190184,False,36,4,"[17,20,28,32]",False,False,False,False,,none,,none,no_failure
p3_memory_x_low_1,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,31,10073,low,0.03,0.02,0.002,0.004,1.0,1.0,1.0,4,5.5,14,0.9,0.180000,0.180000,0.236793,0.056793,False,False,True,0.000000,0.000000,0.194595,False,36,4,"[0,1,3,27]",False,False,False,False,,none,,none,no_failure
p3_memory_x_low_1,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,32,10074,low,0.03,0.02,0.002,0.004,1.0,1.0,1.0,4,5.5,14,0.9,0.200000,0.200000,0.234638,0.034638,False,False,False,0.000000,0.000000,0.177978,False,36,0,[],False,False,False,False,,none,,none,no_failure
p3_memory_x_low_1,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,33,10075,low,0.03,0.02,0.002,0.004,1.0,1.0,1.0,4,5.5,14,0.9,0.220000,0.220000,0.250116,0.030116,False,False,False,0.000000,0.000000,0.174587,False,36,0,[],False,False,False,False,,none,,none,no_failure
p3_memory_x_low_1,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,34,10076,low,0.03,0.02,0.002,0.004,1.0,1.0,1.0,4,5.5,14,0.9,0.240000,0.240000,0.291504,0.051504,False,False,False,0.000000,0.000000,0.190628,False,36,2,"[29,34]",False,False,False,False,,none,,none,no_failure
p3_memory_x_low_1,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,35,10077,low,0.03,0.02,0.002,0.004,1.0,1.0,1.0,4,5.5,14,0.9,0.260000,0.260000,0.318522,0.058522,False,False,False,0.000000,0.000000,0.195891,False,36,4,"[7,11,16,20]",False,False,False,False,,none,,none,no_failure
p3_memory_x_low_1,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,36,10078,low,0.03,0.02,0.002,0.004,1.0,1.0,1.0,4,5.5,14,0.9,0.280000,0.280000,0.368629,0.088629,False,False,False,0.000000,0.000000,0.218472,False,36,7,"[12,13,14,15,27,30,34]",True,True,False,False,,none,,none,no_failure
p3_memory_x_low_1,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,37,10079,low,0.03,0.02,0.002,0.004,1.0,1.0,1.0,4,5.5,14,0.9,0.300000,0.300000,0.357866,0.057866,False,False,False,0.000000,0.000000,0.195399,False,36,4,"[3,12,13,19]",False,False,False,False,,none,,none,no_failure
