experiment_name,code_family,control_mode,basis,cycles,workload_id,transition_class,num_shots,mean_detector_event_count,mean_early_detector_count,mean_mid_detector_count,mean_late_detector_count,burst_fraction,mean_first_detector_fraction,source_data_dir
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,X,130,surface_code_distance_3_5_7_traditional_calibration_d5_4+0j_X_r130,rescued,1185,234.037975,77.675949,77.945992,78.416034,1.000000,0.007599,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d5_4+0j/X/r130
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,X,130,surface_code_distance_3_5_7_traditional_calibration_d5_4+0j_X_r130,induced,832,235.680288,78.626202,78.977163,78.076923,1.000000,0.007660,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d5_4+0j/X/r130
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,X,130,surface_code_distance_3_5_7_traditional_calibration_d5_4+0j_X_r130,unchanged_failure,1951,232.427986,77.588416,77.801128,77.038442,1.000000,0.007794,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d5_4+0j/X/r130
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,X,130,surface_code_distance_3_5_7_traditional_calibration_d5_4+0j_X_r130,unchanged_success,6032,228.132129,75.978117,76.206565,75.947447,1.000000,0.007651,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d5_4+0j/X/r130
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,X,150,surface_code_distance_3_5_7_traditional_calibration_d5_4+0j_X_r150,rescued,1218,266.346470,88.431034,88.473727,89.441708,1.000000,0.007111,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d5_4+0j/X/r150
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,X,150,surface_code_distance_3_5_7_traditional_calibration_d5_4+0j_X_r150,induced,932,267.795064,88.904506,89.640558,89.250000,1.000000,0.007546,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d5_4+0j/X/r150
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,X,150,surface_code_distance_3_5_7_traditional_calibration_d5_4+0j_X_r150,unchanged_failure,1977,266.957511,88.101163,89.584724,89.271624,1.000000,0.007344,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d5_4+0j/X/r150
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,X,150,surface_code_distance_3_5_7_traditional_calibration_d5_4+0j_X_r150,unchanged_success,5873,260.702026,86.481355,87.120552,87.100119,1.000000,0.007220,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d5_4+0j/X/r150
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,Z,10,surface_code_distance_3_5_7_traditional_calibration_d5_4+0j_Z_r010,rescued,53,21.377358,6.981132,7.471698,6.924528,0.320755,0.113679,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d5_4+0j/Z/r010
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,Z,10,surface_code_distance_3_5_7_traditional_calibration_d5_4+0j_Z_r010,induced,39,22.589744,7.615385,7.282051,7.692308,0.487179,0.078205,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d5_4+0j/Z/r010
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,Z,10,surface_code_distance_3_5_7_traditional_calibration_d5_4+0j_Z_r010,unchanged_failure,160,21.262500,6.012500,7.325000,7.925000,0.343750,0.124609,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d5_4+0j/Z/r010
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,Z,10,surface_code_distance_3_5_7_traditional_calibration_d5_4+0j_Z_r010,unchanged_success,9748,16.403673,5.378744,5.529339,5.495589,0.125154,0.114482,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d5_4+0j/Z/r010
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,Z,30,surface_code_distance_3_5_7_traditional_calibration_d5_4+0j_Z_r030,rescued,209,55.105263,18.277512,18.918660,17.909091,1.000000,0.036649,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d5_4+0j/Z/r030
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,Z,30,surface_code_distance_3_5_7_traditional_calibration_d5_4+0j_Z_r030,induced,143,59.258741,18.076923,21.146853,20.034965,1.000000,0.037247,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d5_4+0j/Z/r030
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,Z,30,surface_code_distance_3_5_7_traditional_calibration_d5_4+0j_Z_r030,unchanged_failure,508,55.517717,18.007874,18.771654,18.738189,1.000000,0.039154,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d5_4+0j/Z/r030
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,Z,30,surface_code_distance_3_5_7_traditional_calibration_d5_4+0j_Z_r030,unchanged_success,9140,50.064333,16.176039,16.932495,16.955799,0.997374,0.039707,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d5_4+0j/Z/r030
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,Z,50,surface_code_distance_3_5_7_traditional_calibration_d5_4+0j_Z_r050,rescued,356,91.876404,29.980337,30.865169,31.030899,1.000000,0.021215,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d5_4+0j/Z/r050
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,Z,50,surface_code_distance_3_5_7_traditional_calibration_d5_4+0j_Z_r050,induced,251,91.087649,29.103586,30.948207,31.035857,1.000000,0.023801,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d5_4+0j/Z/r050
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,Z,50,surface_code_distance_3_5_7_traditional_calibration_d5_4+0j_Z_r050,unchanged_failure,797,90.877039,29.918444,31.031368,29.927227,1.000000,0.021696,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d5_4+0j/Z/r050
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,Z,50,surface_code_distance_3_5_7_traditional_calibration_d5_4+0j_Z_r050,unchanged_success,8596,85.126687,28.001512,28.678571,28.446603,1.000000,0.022558,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d5_4+0j/Z/r050
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,Z,70,surface_code_distance_3_5_7_traditional_calibration_d5_4+0j_Z_r070,rescued,519,125.660886,41.524085,41.657033,42.479769,1.000000,0.016229,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d5_4+0j/Z/r070
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,Z,70,surface_code_distance_3_5_7_traditional_calibration_d5_4+0j_Z_r070,induced,307,125.954397,41.332248,42.120521,42.501629,1.000000,0.016787,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d5_4+0j/Z/r070
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,Z,70,surface_code_distance_3_5_7_traditional_calibration_d5_4+0j_Z_r070,unchanged_failure,1012,122.759881,40.109684,41.314229,41.335968,1.000000,0.016554,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d5_4+0j/Z/r070
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,Z,70,surface_code_distance_3_5_7_traditional_calibration_d5_4+0j_Z_r070,unchanged_success,8162,117.924161,38.888508,39.458589,39.577064,1.000000,0.017112,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d5_4+0j/Z/r070
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,Z,90,surface_code_distance_3_5_7_traditional_calibration_d5_4+0j_Z_r090,rescued,563,156.278863,51.877442,51.838366,52.563055,1.000000,0.013122,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d5_4+0j/Z/r090
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,Z,90,surface_code_distance_3_5_7_traditional_calibration_d5_4+0j_Z_r090,induced,393,159.959288,52.524173,53.376590,54.058524,1.000000,0.012845,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d5_4+0j/Z/r090
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,Z,90,surface_code_distance_3_5_7_traditional_calibration_d5_4+0j_Z_r090,unchanged_failure,1259,157.416998,52.589357,52.189833,52.637808,1.000000,0.012335,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d5_4+0j/Z/r090
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,Z,90,surface_code_distance_3_5_7_traditional_calibration_d5_4+0j_Z_r090,unchanged_success,7785,151.224920,50.055620,50.793449,50.375851,1.000000,0.013341,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d5_4+0j/Z/r090
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,Z,110,surface_code_distance_3_5_7_traditional_calibration_d5_4+0j_Z_r110,rescued,662,193.244713,63.808157,64.249245,65.187311,1.000000,0.009573,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d5_4+0j/Z/r110
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,Z,110,surface_code_distance_3_5_7_traditional_calibration_d5_4+0j_Z_r110,induced,482,194.408714,64.724066,65.076763,64.607884,1.000000,0.010586,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d5_4+0j/Z/r110
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,Z,110,surface_code_distance_3_5_7_traditional_calibration_d5_4+0j_Z_r110,unchanged_failure,1473,194.933469,64.499661,65.710794,64.723014,1.000000,0.010882,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d5_4+0j/Z/r110
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,Z,110,surface_code_distance_3_5_7_traditional_calibration_d5_4+0j_Z_r110,unchanged_success,7383,188.316809,62.396858,63.062034,62.857917,1.000000,0.010416,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d5_4+0j/Z/r110
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,Z,130,surface_code_distance_3_5_7_traditional_calibration_d5_4+0j_Z_r130,rescued,816,230.431373,76.814951,76.785539,76.830882,1.000000,0.008477,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d5_4+0j/Z/r130
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,Z,130,surface_code_distance_3_5_7_traditional_calibration_d5_4+0j_Z_r130,induced,579,232.381693,77.837651,76.910190,77.633851,1.000000,0.007993,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d5_4+0j/Z/r130
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,Z,130,surface_code_distance_3_5_7_traditional_calibration_d5_4+0j_Z_r130,unchanged_failure,1658,229.481906,75.951146,76.627262,76.903498,1.000000,0.008900,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d5_4+0j/Z/r130
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,Z,130,surface_code_distance_3_5_7_traditional_calibration_d5_4+0j_Z_r130,unchanged_success,6947,224.106377,74.173888,74.988628,74.943861,1.000000,0.009007,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d5_4+0j/Z/r130
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,Z,150,surface_code_distance_3_5_7_traditional_calibration_d5_4+0j_Z_r150,rescued,909,268.627063,88.914191,90.308031,89.404840,1.000000,0.007766,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d5_4+0j/Z/r150
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,Z,150,surface_code_distance_3_5_7_traditional_calibration_d5_4+0j_Z_r150,induced,631,269.890650,89.418384,89.684628,90.787639,1.000000,0.007879,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d5_4+0j/Z/r150
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,Z,150,surface_code_distance_3_5_7_traditional_calibration_d5_4+0j_Z_r150,unchanged_failure,1862,267.263695,88.712675,89.301289,89.249731,1.000000,0.007540,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d5_4+0j/Z/r150
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,Z,150,surface_code_distance_3_5_7_traditional_calibration_d5_4+0j_Z_r150,unchanged_success,6598,262.379812,86.995302,87.729009,87.655502,1.000000,0.007780,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d5_4+0j/Z/r150
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,X,10,surface_code_distance_3_5_7_traditional_calibration_d5_4+4j_X_r010,rescued,58,20.758621,6.551724,7.586207,6.620690,0.327586,0.089943,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d5_4+4j/X/r010
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,X,10,surface_code_distance_3_5_7_traditional_calibration_d5_4+4j_X_r010,induced,36,18.916667,6.833333,7.166667,4.916667,0.250000,0.081597,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d5_4+4j/X/r010
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,X,10,surface_code_distance_3_5_7_traditional_calibration_d5_4+4j_X_r010,unchanged_failure,156,20.423077,6.698718,6.717949,7.006410,0.243590,0.106944,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d5_4+4j/X/r010
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,X,10,surface_code_distance_3_5_7_traditional_calibration_d5_4+4j_X_r010,unchanged_success,9750,15.147590,4.858872,5.133333,5.155385,0.091897,0.123346,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d5_4+4j/X/r010
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,X,30,surface_code_distance_3_5_7_traditional_calibration_d5_4+4j_X_r030,rescued,202,50.123762,16.430693,16.945545,16.747525,1.000000,0.039762,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d5_4+4j/X/r030
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,X,30,surface_code_distance_3_5_7_traditional_calibration_d5_4+4j_X_r030,induced,131,50.419847,16.190840,17.236641,16.992366,0.984733,0.044656,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d5_4+4j/X/r030
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,X,30,surface_code_distance_3_5_7_traditional_calibration_d5_4+4j_X_r030,unchanged_failure,498,51.150602,16.726908,17.166667,17.257028,0.995984,0.038111,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d5_4+4j/X/r030
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,X,30,surface_code_distance_3_5_7_traditional_calibration_d5_4+4j_X_r030,unchanged_success,9169,45.796815,15.007307,15.510743,15.278765,0.990402,0.042402,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d5_4+4j/X/r030
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,X,50,surface_code_distance_3_5_7_traditional_calibration_d5_4+4j_X_r050,rescued,340,84.064706,27.400000,27.876471,28.788235,1.000000,0.024956,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d5_4+4j/X/r050
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,X,50,surface_code_distance_3_5_7_traditional_calibration_d5_4+4j_X_r050,induced,186,82.193548,26.838710,27.397849,27.956989,1.000000,0.024651,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d5_4+4j/X/r050
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,X,50,surface_code_distance_3_5_7_traditional_calibration_d5_4+4j_X_r050,unchanged_failure,751,81.908123,26.821571,27.256991,27.829561,1.000000,0.022368,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d5_4+4j/X/r050
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,X,50,surface_code_distance_3_5_7_traditional_calibration_d5_4+4j_X_r050,unchanged_success,8723,76.714089,25.047002,25.837097,25.829990,1.000000,0.025679,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d5_4+4j/X/r050
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,X,70,surface_code_distance_3_5_7_traditional_calibration_d5_4+4j_X_r070,rescued,474,115.710970,38.229958,38.561181,38.919831,1.000000,0.016542,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d5_4+4j/X/r070
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,X,70,surface_code_distance_3_5_7_traditional_calibration_d5_4+4j_X_r070,induced,287,114.473868,38.010453,38.857143,37.606272,1.000000,0.018819,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d5_4+4j/X/r070
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,X,70,surface_code_distance_3_5_7_traditional_calibration_d5_4+4j_X_r070,unchanged_failure,974,113.555441,38.129363,37.573922,37.852156,1.000000,0.017401,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d5_4+4j/X/r070
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,X,70,surface_code_distance_3_5_7_traditional_calibration_d5_4+4j_X_r070,unchanged_success,8265,108.662432,35.820085,36.389595,36.452753,1.000000,0.017911,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d5_4+4j/X/r070
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,X,90,surface_code_distance_3_5_7_traditional_calibration_d5_4+4j_X_r090,rescued,579,145.754750,48.488774,48.409326,48.856649,1.000000,0.013270,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d5_4+4j/X/r090
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,X,90,surface_code_distance_3_5_7_traditional_calibration_d5_4+4j_X_r090,induced,349,147.148997,48.452722,49.893983,48.802292,1.000000,0.012195,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d5_4+4j/X/r090
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,X,90,surface_code_distance_3_5_7_traditional_calibration_d5_4+4j_X_r090,unchanged_failure,1251,145.406075,47.855316,48.905675,48.645084,1.000000,0.013622,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d5_4+4j/X/r090
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,X,90,surface_code_distance_3_5_7_traditional_calibration_d5_4+4j_X_r090,unchanged_success,7821,140.296509,46.368623,46.903209,47.024677,1.000000,0.013812,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d5_4+4j/X/r090
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,X,110,surface_code_distance_3_5_7_traditional_calibration_d5_4+4j_X_r110,rescued,643,175.314152,58.189736,59.595645,57.528771,1.000000,0.011441,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d5_4+4j/X/r110
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,X,110,surface_code_distance_3_5_7_traditional_calibration_d5_4+4j_X_r110,induced,474,177.478903,59.375527,59.421941,58.681435,1.000000,0.011452,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d5_4+4j/X/r110
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,X,110,surface_code_distance_3_5_7_traditional_calibration_d5_4+4j_X_r110,unchanged_failure,1467,175.621677,57.916837,58.813224,58.891616,1.000000,0.011228,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d5_4+4j/X/r110
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,X,110,surface_code_distance_3_5_7_traditional_calibration_d5_4+4j_X_r110,unchanged_success,7416,171.049353,56.470604,57.219121,57.359628,1.000000,0.011579,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d5_4+4j/X/r110
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,X,130,surface_code_distance_3_5_7_traditional_calibration_d5_4+4j_X_r130,rescued,761,209.772668,69.369251,70.157687,70.245729,1.000000,0.009462,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d5_4+4j/X/r130
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,X,130,surface_code_distance_3_5_7_traditional_calibration_d5_4+4j_X_r130,induced,498,211.457831,69.134538,71.564257,70.759036,1.000000,0.009126,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d5_4+4j/X/r130
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,X,130,surface_code_distance_3_5_7_traditional_calibration_d5_4+4j_X_r130,unchanged_failure,1620,208.083333,68.629630,69.791358,69.662346,1.000000,0.009397,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d5_4+4j/X/r130
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,X,130,surface_code_distance_3_5_7_traditional_calibration_d5_4+4j_X_r130,unchanged_success,7121,203.649347,67.460609,68.073726,68.115012,1.000000,0.009567,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d5_4+4j/X/r130
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,X,150,surface_code_distance_3_5_7_traditional_calibration_d5_4+4j_X_r150,rescued,878,241.320046,79.897494,81.497722,79.924829,1.000000,0.007921,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d5_4+4j/X/r150
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,X,150,surface_code_distance_3_5_7_traditional_calibration_d5_4+4j_X_r150,induced,638,243.172414,79.423197,81.420063,82.329154,1.000000,0.008653,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d5_4+4j/X/r150
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,X,150,surface_code_distance_3_5_7_traditional_calibration_d5_4+4j_X_r150,unchanged_failure,1850,239.358378,78.901081,80.063784,80.393514,1.000000,0.008408,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d5_4+4j/X/r150
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,X,150,surface_code_distance_3_5_7_traditional_calibration_d5_4+4j_X_r150,unchanged_success,6634,235.195960,77.716913,78.679831,78.799216,1.000000,0.008112,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d5_4+4j/X/r150
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,Z,10,surface_code_distance_3_5_7_traditional_calibration_d5_4+4j_Z_r010,rescued,52,19.288462,5.788462,6.250000,7.250000,0.211538,0.097837,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d5_4+4j/Z/r010
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,Z,10,surface_code_distance_3_5_7_traditional_calibration_d5_4+4j_Z_r010,induced,32,20.500000,4.843750,7.156250,8.500000,0.250000,0.123958,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d5_4+4j/Z/r010
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,Z,10,surface_code_distance_3_5_7_traditional_calibration_d5_4+4j_Z_r010,unchanged_failure,153,19.745098,6.111111,7.320261,6.313725,0.294118,0.109831,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d5_4+4j/Z/r010
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,Z,10,surface_code_distance_3_5_7_traditional_calibration_d5_4+4j_Z_r010,unchanged_success,9763,14.698658,4.682372,4.964458,5.051828,0.073748,0.129823,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d5_4+4j/Z/r010
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,Z,30,surface_code_distance_3_5_7_traditional_calibration_d5_4+4j_Z_r030,rescued,181,52.569061,17.458564,17.850829,17.259669,1.000000,0.034968,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d5_4+4j/Z/r030
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,Z,30,surface_code_distance_3_5_7_traditional_calibration_d5_4+4j_Z_r030,induced,95,51.684211,16.010526,17.747368,17.926316,1.000000,0.032003,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d5_4+4j/Z/r030
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,Z,30,surface_code_distance_3_5_7_traditional_calibration_d5_4+4j_Z_r030,unchanged_failure,462,51.142857,16.357143,17.264069,17.521645,0.997835,0.040314,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d5_4+4j/Z/r030
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,Z,30,surface_code_distance_3_5_7_traditional_calibration_d5_4+4j_Z_r030,unchanged_success,9262,45.873461,14.940726,15.381775,15.550961,0.990391,0.042826,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d5_4+4j/Z/r030
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,Z,50,surface_code_distance_3_5_7_traditional_calibration_d5_4+4j_Z_r050,rescued,268,83.257463,26.955224,28.473881,27.828358,1.000000,0.023825,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d5_4+4j/Z/r050
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,Z,50,surface_code_distance_3_5_7_traditional_calibration_d5_4+4j_Z_r050,induced,146,83.534247,27.808219,27.650685,28.075342,1.000000,0.024977,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d5_4+4j/Z/r050
