source_data_dir,baseline_prior,intervened_prior,workload_id,stress_level,intervention,intervention_class,num_pairs,valid_pairs,invalid_pairs,baseline_failure_count,intervened_failure_count,rescued_failure_count,induced_failure_count,unchanged_failure_count,unchanged_success_count,net_rescue_count,paired_delta_lfr,paired_delta_lfr_ci_lower,paired_delta_lfr_ci_upper,net_rescue_rate,net_rescue_rate_ci_lower,net_rescue_rate_ci_upper,rescue_rate_among_baseline_failures,induction_rate_among_baseline_successes,num_bootstrap,bootstrap_seed
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_00/d3_at_q6_7/X/r09,dem_simple,dem_rl_shared_correlated_matching,sycamore_surface_code_d3_d5_sample_00_d3_at_q6_7_X_r09,real_device,switch_decoder_prior,decoder,10000,10000,0,2771,2592,886,707,1885,6522,179,-0.017900,-0.028500,-0.011000,0.017900,0.011700,0.023900,0.319740,0.097801,100,3928
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_00/d3_at_q6_7/X/r13,dem_simple,dem_correlations,sycamore_surface_code_d3_d5_sample_00_d3_at_q6_7_X_r13,real_device,switch_decoder_prior,decoder,10000,10000,0,3357,3283,1107,1033,2250,5610,74,-0.007400,-0.017000,0.002300,0.007400,-0.001800,0.017200,0.329759,0.155502,100,4026
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_00/d3_at_q6_7/X/r13,dem_simple,dem_rl_isolated_correlated_matching,sycamore_surface_code_d3_d5_sample_00_d3_at_q6_7_X_r13,real_device,switch_decoder_prior,decoder,10000,10000,0,3357,3185,1169,997,2188,5646,172,-0.017200,-0.029600,-0.010500,0.017200,0.009200,0.025900,0.348228,0.150083,100,4027
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_00/d3_at_q6_7/X/r13,dem_simple,dem_rl_shared_correlated_matching,sycamore_surface_code_d3_d5_sample_00_d3_at_q6_7_X_r13,real_device,switch_decoder_prior,decoder,10000,10000,0,3357,3203,1134,980,2223,5663,154,-0.015400,-0.025700,-0.007800,0.015400,0.006100,0.022700,0.337802,0.147524,100,4028
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_00/d3_at_q6_7/X/r17,dem_simple,dem_correlations,sycamore_surface_code_d3_d5_sample_00_d3_at_q6_7_X_r17,real_device,switch_decoder_prior,decoder,10000,10000,0,4010,3887,1383,1260,2627,4730,123,-0.012300,-0.022200,-0.002900,0.012300,0.001200,0.022200,0.344888,0.210351,100,4126
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_00/d3_at_q6_7/X/r17,dem_simple,dem_rl_isolated_correlated_matching,sycamore_surface_code_d3_d5_sample_00_d3_at_q6_7_X_r17,real_device,switch_decoder_prior,decoder,10000,10000,0,4010,3858,1462,1310,2548,4680,152,-0.015200,-0.024100,-0.005400,0.015200,0.005100,0.024500,0.364589,0.218698,100,4127
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_00/d3_at_q6_7/X/r17,dem_simple,dem_rl_shared_correlated_matching,sycamore_surface_code_d3_d5_sample_00_d3_at_q6_7_X_r17,real_device,switch_decoder_prior,decoder,10000,10000,0,4010,3873,1424,1287,2586,4703,137,-0.013700,-0.024500,-0.004300,0.013700,0.003400,0.024400,0.355112,0.214858,100,4128
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_00/d3_at_q6_7/X/r21,dem_simple,dem_correlations,sycamore_surface_code_d3_d5_sample_00_d3_at_q6_7_X_r21,real_device,switch_decoder_prior,decoder,10000,10000,0,4254,4187,1548,1481,2706,4265,67,-0.006700,-0.017300,0.004800,0.006700,-0.002900,0.017500,0.363893,0.257745,100,4226
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_00/d3_at_q6_7/X/r21,dem_simple,dem_rl_isolated_correlated_matching,sycamore_surface_code_d3_d5_sample_00_d3_at_q6_7_X_r21,real_device,switch_decoder_prior,decoder,10000,10000,0,4254,4205,1552,1503,2702,4243,49,-0.004900,-0.015000,0.005700,0.004900,-0.005200,0.012500,0.364833,0.261573,100,4227
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_00/d3_at_q6_7/X/r21,dem_simple,dem_rl_shared_correlated_matching,sycamore_surface_code_d3_d5_sample_00_d3_at_q6_7_X_r21,real_device,switch_decoder_prior,decoder,10000,10000,0,4254,4149,1586,1481,2668,4265,105,-0.010500,-0.021000,0.000200,0.010500,-0.001800,0.022700,0.372826,0.257745,100,4228
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_00/d3_at_q6_7/X/r25,dem_simple,dem_correlations,sycamore_surface_code_d3_d5_sample_00_d3_at_q6_7_X_r25,real_device,switch_decoder_prior,decoder,10000,10000,0,4408,4408,1528,1528,2880,4064,0,0.000000,-0.011300,0.012300,0.000000,-0.009400,0.010800,0.346642,0.273247,100,4326
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_00/d3_at_q6_7/X/r25,dem_simple,dem_rl_isolated_correlated_matching,sycamore_surface_code_d3_d5_sample_00_d3_at_q6_7_X_r25,real_device,switch_decoder_prior,decoder,10000,10000,0,4408,4287,1683,1562,2725,4030,121,-0.012100,-0.022100,0.000400,0.012100,0.001800,0.022100,0.381806,0.279328,100,4327
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_00/d3_at_q6_7/X/r25,dem_simple,dem_rl_shared_correlated_matching,sycamore_surface_code_d3_d5_sample_00_d3_at_q6_7_X_r25,real_device,switch_decoder_prior,decoder,10000,10000,0,4408,4307,1631,1530,2777,4062,101,-0.010100,-0.025600,0.001700,0.010100,-0.000900,0.021100,0.370009,0.273605,100,4328
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_00/d3_at_q8_5/X/r05,dem_simple,dem_correlations,sycamore_surface_code_d3_d5_sample_00_d3_at_q8_5_X_r05,real_device,switch_decoder_prior,decoder,10000,10000,0,2267,2068,677,478,1590,7255,199,-0.019900,-0.026000,-0.013600,0.019900,0.013400,0.026500,0.298633,0.061813,100,4426
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_00/d3_at_q8_5/X/r05,dem_simple,dem_rl_isolated_correlated_matching,sycamore_surface_code_d3_d5_sample_00_d3_at_q8_5_X_r05,real_device,switch_decoder_prior,decoder,10000,10000,0,2267,1944,834,511,1433,7222,323,-0.032300,-0.038500,-0.025700,0.032300,0.026500,0.037900,0.367887,0.066080,100,4427
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_00/d3_at_q8_5/X/r05,dem_simple,dem_rl_shared_correlated_matching,sycamore_surface_code_d3_d5_sample_00_d3_at_q8_5_X_r05,real_device,switch_decoder_prior,decoder,10000,10000,0,2267,1964,823,520,1444,7213,303,-0.030300,-0.037100,-0.023800,0.030300,0.022900,0.037900,0.363035,0.067244,100,4428
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_00/d3_at_q8_5/X/r09,dem_simple,dem_correlations,sycamore_surface_code_d3_d5_sample_00_d3_at_q8_5_X_r09,real_device,switch_decoder_prior,decoder,10000,10000,0,3075,2906,949,780,2126,6145,169,-0.016900,-0.025800,-0.009000,0.016900,0.008000,0.024000,0.308618,0.112635,100,4526
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_00/d3_at_q8_5/X/r09,dem_simple,dem_rl_isolated_correlated_matching,sycamore_surface_code_d3_d5_sample_00_d3_at_q8_5_X_r09,real_device,switch_decoder_prior,decoder,10000,10000,0,3075,2781,1134,840,1941,6085,294,-0.029400,-0.036400,-0.019500,0.029400,0.019800,0.035200,0.368780,0.121300,100,4527
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_00/d3_at_q8_5/X/r09,dem_simple,dem_rl_shared_correlated_matching,sycamore_surface_code_d3_d5_sample_00_d3_at_q8_5_X_r09,real_device,switch_decoder_prior,decoder,10000,10000,0,3075,2783,1144,852,1931,6073,292,-0.029200,-0.038300,-0.018700,0.029200,0.019600,0.038000,0.372033,0.123032,100,4528
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_00/d3_at_q8_5/X/r13,dem_simple,dem_correlations,sycamore_surface_code_d3_d5_sample_00_d3_at_q8_5_X_r13,real_device,switch_decoder_prior,decoder,10000,10000,0,3921,3748,1365,1192,2556,4887,173,-0.017300,-0.025600,-0.009200,0.017300,0.010500,0.024900,0.348125,0.196085,100,4626
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_00/d3_at_q8_5/X/r13,dem_simple,dem_rl_isolated_correlated_matching,sycamore_surface_code_d3_d5_sample_00_d3_at_q8_5_X_r13,real_device,switch_decoder_prior,decoder,10000,10000,0,3921,3657,1564,1300,2357,4779,264,-0.026400,-0.036300,-0.018900,0.026400,0.014200,0.034400,0.398878,0.213851,100,4627
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_00/d3_at_q8_5/X/r13,dem_simple,dem_rl_shared_correlated_matching,sycamore_surface_code_d3_d5_sample_00_d3_at_q8_5_X_r13,real_device,switch_decoder_prior,decoder,10000,10000,0,3921,3650,1574,1303,2347,4776,271,-0.027100,-0.035000,-0.019200,0.027100,0.014400,0.036900,0.401428,0.214344,100,4628
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_00/d3_at_q8_5/X/r17,dem_simple,dem_correlations,sycamore_surface_code_d3_d5_sample_00_d3_at_q8_5_X_r17,real_device,switch_decoder_prior,decoder,10000,10000,0,4163,4001,1464,1302,2699,4535,162,-0.016200,-0.026100,-0.006200,0.016200,0.003200,0.026600,0.351669,0.223060,100,4726
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_00/d3_at_q8_5/X/r17,dem_simple,dem_rl_isolated_correlated_matching,sycamore_surface_code_d3_d5_sample_00_d3_at_q8_5_X_r17,real_device,switch_decoder_prior,decoder,10000,10000,0,4163,3875,1666,1378,2497,4459,288,-0.028800,-0.038900,-0.018500,0.028800,0.020300,0.036500,0.400192,0.236080,100,4727
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_00/d3_at_q8_5/X/r17,dem_simple,dem_rl_shared_correlated_matching,sycamore_surface_code_d3_d5_sample_00_d3_at_q8_5_X_r17,real_device,switch_decoder_prior,decoder,10000,10000,0,4163,3865,1716,1418,2447,4419,298,-0.029800,-0.041700,-0.020900,0.029800,0.018400,0.040500,0.412203,0.242933,100,4728
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_00/d3_at_q8_5/X/r21,dem_simple,dem_correlations,sycamore_surface_code_d3_d5_sample_00_d3_at_q8_5_X_r21,real_device,switch_decoder_prior,decoder,10000,10000,0,4520,4221,1701,1402,2819,4078,299,-0.029900,-0.044300,-0.018400,0.029900,0.019800,0.040900,0.376327,0.255839,100,4826
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_00/d3_at_q8_5/X/r21,dem_simple,dem_rl_isolated_correlated_matching,sycamore_surface_code_d3_d5_sample_00_d3_at_q8_5_X_r21,real_device,switch_decoder_prior,decoder,10000,10000,0,4520,4114,1928,1522,2592,3958,406,-0.040600,-0.052800,-0.030300,0.040600,0.030200,0.053500,0.426549,0.277737,100,4827
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_00/d3_at_q8_5/X/r21,dem_simple,dem_rl_shared_correlated_matching,sycamore_surface_code_d3_d5_sample_00_d3_at_q8_5_X_r21,real_device,switch_decoder_prior,decoder,10000,10000,0,4520,4106,1948,1534,2572,3946,414,-0.041400,-0.053400,-0.030900,0.041400,0.027500,0.051100,0.430973,0.279927,100,4828
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_00/d3_at_q8_5/X/r25,dem_simple,dem_correlations,sycamore_surface_code_d3_d5_sample_00_d3_at_q8_5_X_r25,real_device,switch_decoder_prior,decoder,10000,10000,0,4532,4447,1743,1658,2789,3810,85,-0.008500,-0.021500,0.003400,0.008500,-0.001600,0.018700,0.384598,0.303219,100,4926
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_00/d3_at_q8_5/X/r25,dem_simple,dem_rl_isolated_correlated_matching,sycamore_surface_code_d3_d5_sample_00_d3_at_q8_5_X_r25,real_device,switch_decoder_prior,decoder,10000,10000,0,4532,4375,1951,1794,2581,3674,157,-0.015700,-0.030500,-0.004400,0.015700,0.007200,0.026200,0.430494,0.328091,100,4927
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_00/d3_at_q8_5/X/r25,dem_simple,dem_rl_shared_correlated_matching,sycamore_surface_code_d3_d5_sample_00_d3_at_q8_5_X_r25,real_device,switch_decoder_prior,decoder,10000,10000,0,4532,4381,1935,1784,2597,3684,151,-0.015100,-0.026000,-0.000600,0.015100,0.005000,0.026400,0.426964,0.326262,100,4928
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_00/d5_at_q6_5/X/r05,dem_simple,dem_correlations,sycamore_surface_code_d3_d5_sample_00_d5_at_q6_5_X_r05,real_device,switch_decoder_prior,decoder,10000,10000,0,2047,1906,802,661,1245,7292,141,-0.014100,-0.020800,-0.007000,0.014100,0.007100,0.020500,0.391793,0.083113,100,5026
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_00/d5_at_q6_5/X/r05,dem_simple,dem_rl_isolated_correlated_matching,sycamore_surface_code_d3_d5_sample_00_d5_at_q6_5_X_r05,real_device,switch_decoder_prior,decoder,10000,10000,0,2047,1823,810,586,1237,7367,224,-0.022400,-0.031000,-0.016800,0.022400,0.015500,0.028700,0.395701,0.073683,100,5027
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_00/d5_at_q6_5/X/r05,dem_simple,dem_rl_shared_correlated_matching,sycamore_surface_code_d3_d5_sample_00_d5_at_q6_5_X_r05,real_device,switch_decoder_prior,decoder,10000,10000,0,2047,1844,839,636,1208,7317,203,-0.020300,-0.028000,-0.013900,0.020300,0.010900,0.028300,0.409868,0.079970,100,5028
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_00/d5_at_q6_5/X/r09,dem_simple,dem_correlations,sycamore_surface_code_d3_d5_sample_00_d5_at_q6_5_X_r09,real_device,switch_decoder_prior,decoder,10000,10000,0,2879,2766,1079,966,1800,6155,113,-0.011300,-0.020300,-0.002700,0.011300,0.003200,0.019900,0.374783,0.135655,100,5126
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_00/d5_at_q6_5/X/r09,dem_simple,dem_rl_isolated_correlated_matching,sycamore_surface_code_d3_d5_sample_00_d5_at_q6_5_X_r09,real_device,switch_decoder_prior,decoder,10000,10000,0,2879,2620,1126,867,1753,6254,259,-0.025900,-0.033100,-0.018300,0.025900,0.017900,0.033200,0.391108,0.121753,100,5127
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_00/d5_at_q6_5/X/r09,dem_simple,dem_rl_shared_correlated_matching,sycamore_surface_code_d3_d5_sample_00_d5_at_q6_5_X_r09,real_device,switch_decoder_prior,decoder,10000,10000,0,2879,2608,1211,940,1668,6181,271,-0.027100,-0.036600,-0.018100,0.027100,0.018400,0.034400,0.420632,0.132004,100,5128
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_00/d5_at_q6_5/X/r13,dem_simple,dem_correlations,sycamore_surface_code_d3_d5_sample_00_d5_at_q6_5_X_r13,real_device,switch_decoder_prior,decoder,10000,10000,0,3329,3166,1367,1204,1962,5467,163,-0.016300,-0.026700,-0.007400,0.016300,0.006800,0.025900,0.410634,0.180483,100,5226
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_00/d5_at_q6_5/X/r13,dem_simple,dem_rl_isolated_correlated_matching,sycamore_surface_code_d3_d5_sample_00_d5_at_q6_5_X_r13,real_device,switch_decoder_prior,decoder,10000,10000,0,3329,3115,1367,1153,1962,5518,214,-0.021400,-0.033400,-0.013100,0.021400,0.011800,0.029500,0.410634,0.172838,100,5227
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_00/d5_at_q6_5/X/r13,dem_simple,dem_rl_shared_correlated_matching,sycamore_surface_code_d3_d5_sample_00_d5_at_q6_5_X_r13,real_device,switch_decoder_prior,decoder,10000,10000,0,3329,3120,1438,1229,1891,5442,209,-0.020900,-0.031600,-0.009100,0.020900,0.011100,0.028500,0.431962,0.184230,100,5228
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_00/d5_at_q6_5/X/r17,dem_simple,dem_correlations,sycamore_surface_code_d3_d5_sample_00_d5_at_q6_5_X_r17,real_device,switch_decoder_prior,decoder,10000,10000,0,3814,3622,1633,1441,2181,4745,192,-0.019200,-0.028400,-0.009300,0.019200,0.008100,0.029700,0.428159,0.232945,100,5326
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_00/d5_at_q6_5/X/r17,dem_simple,dem_rl_isolated_correlated_matching,sycamore_surface_code_d3_d5_sample_00_d5_at_q6_5_X_r17,real_device,switch_decoder_prior,decoder,10000,10000,0,3814,3507,1662,1355,2152,4831,307,-0.030700,-0.041900,-0.020800,0.030700,0.018100,0.039300,0.435763,0.219043,100,5327
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_00/d5_at_q6_5/X/r17,dem_simple,dem_rl_shared_correlated_matching,sycamore_surface_code_d3_d5_sample_00_d5_at_q6_5_X_r17,real_device,switch_decoder_prior,decoder,10000,10000,0,3814,3549,1727,1462,2087,4724,265,-0.026500,-0.038600,-0.017600,0.026500,0.014000,0.036200,0.452805,0.236340,100,5328
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_00/d5_at_q6_5/X/r21,dem_simple,dem_correlations,sycamore_surface_code_d3_d5_sample_00_d5_at_q6_5_X_r21,real_device,switch_decoder_prior,decoder,10000,10000,0,4128,4012,1738,1622,2390,4250,116,-0.011600,-0.023500,-0.002200,0.011600,0.001600,0.022500,0.421027,0.276226,100,5426
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_00/d5_at_q6_5/X/r21,dem_simple,dem_rl_isolated_correlated_matching,sycamore_surface_code_d3_d5_sample_00_d5_at_q6_5_X_r21,real_device,switch_decoder_prior,decoder,10000,10000,0,4128,3887,1791,1550,2337,4322,241,-0.024100,-0.034100,-0.013100,0.024100,0.010800,0.035300,0.433866,0.263965,100,5427
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_00/d5_at_q6_5/X/r21,dem_simple,dem_rl_shared_correlated_matching,sycamore_surface_code_d3_d5_sample_00_d5_at_q6_5_X_r21,real_device,switch_decoder_prior,decoder,10000,10000,0,4128,3918,1825,1615,2303,4257,210,-0.021000,-0.030900,-0.010300,0.021000,0.010500,0.031300,0.442103,0.275034,100,5428
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_00/d5_at_q6_5/X/r25,dem_simple,dem_correlations,sycamore_surface_code_d3_d5_sample_00_d5_at_q6_5_X_r25,real_device,switch_decoder_prior,decoder,10000,10000,0,4425,4287,1959,1821,2466,3754,138,-0.013800,-0.023300,-0.003300,0.013800,0.000200,0.023200,0.442712,0.326637,100,5526
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_00/d5_at_q6_5/X/r25,dem_simple,dem_rl_isolated_correlated_matching,sycamore_surface_code_d3_d5_sample_00_d5_at_q6_5_X_r25,real_device,switch_decoder_prior,decoder,10000,10000,0,4425,4239,1962,1776,2463,3799,186,-0.018600,-0.032600,-0.007300,0.018600,0.010000,0.029700,0.443390,0.318565,100,5527
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_00/d5_at_q6_5/X/r25,dem_simple,dem_rl_shared_correlated_matching,sycamore_surface_code_d3_d5_sample_00_d5_at_q6_5_X_r25,real_device,switch_decoder_prior,decoder,10000,10000,0,4425,4310,1958,1843,2467,3732,115,-0.011500,-0.023100,0.000700,0.011500,-0.002400,0.021800,0.442486,0.330583,100,5528
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_01/d3_at_q4_5/X/r05,dem_simple,dem_correlations,sycamore_surface_code_d3_d5_sample_01_d3_at_q4_5_X_r05,real_device,switch_decoder_prior,decoder,10000,10000,0,1566,1477,410,321,1156,8113,89,-0.008900,-0.014400,-0.003200,0.008900,0.003600,0.015100,0.261814,0.038060,100,5626
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_01/d3_at_q4_5/X/r05,dem_simple,dem_rl_isolated_correlated_matching,sycamore_surface_code_d3_d5_sample_01_d3_at_q4_5_X_r05,real_device,switch_decoder_prior,decoder,10000,10000,0,1566,1416,511,361,1055,8073,150,-0.015000,-0.020300,-0.009100,0.015000,0.009100,0.019200,0.326309,0.042803,100,5627
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_01/d3_at_q4_5/X/r05,dem_simple,dem_rl_shared_correlated_matching,sycamore_surface_code_d3_d5_sample_01_d3_at_q4_5_X_r05,real_device,switch_decoder_prior,decoder,10000,10000,0,1566,1419,509,362,1057,8072,147,-0.014700,-0.020300,-0.008800,0.014700,0.009200,0.020100,0.325032,0.042922,100,5628
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_01/d3_at_q4_5/X/r09,dem_simple,dem_correlations,sycamore_surface_code_d3_d5_sample_01_d3_at_q4_5_X_r09,real_device,switch_decoder_prior,decoder,10000,10000,0,2267,2079,677,489,1590,7244,188,-0.018800,-0.024400,-0.014200,0.018800,0.011900,0.024300,0.298633,0.063235,100,5726
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_01/d3_at_q4_5/X/r09,dem_simple,dem_rl_isolated_correlated_matching,sycamore_surface_code_d3_d5_sample_01_d3_at_q4_5_X_r09,real_device,switch_decoder_prior,decoder,10000,10000,0,2267,2073,789,595,1478,7138,194,-0.019400,-0.025000,-0.011500,0.019400,0.010900,0.027600,0.348037,0.076943,100,5727
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_01/d3_at_q4_5/X/r09,dem_simple,dem_rl_shared_correlated_matching,sycamore_surface_code_d3_d5_sample_01_d3_at_q4_5_X_r09,real_device,switch_decoder_prior,decoder,10000,10000,0,2267,2079,798,610,1469,7123,188,-0.018800,-0.024600,-0.012300,0.018800,0.009300,0.025600,0.352007,0.078883,100,5728
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_01/d3_at_q4_5/X/r13,dem_simple,dem_correlations,sycamore_surface_code_d3_d5_sample_01_d3_at_q4_5_X_r13,real_device,switch_decoder_prior,decoder,10000,10000,0,2878,2744,843,709,2035,6413,134,-0.013400,-0.019600,-0.006400,0.013400,0.005000,0.020500,0.292912,0.099551,100,5826
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_01/d3_at_q4_5/X/r13,dem_simple,dem_rl_isolated_correlated_matching,sycamore_surface_code_d3_d5_sample_01_d3_at_q4_5_X_r13,real_device,switch_decoder_prior,decoder,10000,10000,0,2878,2666,985,773,1893,6349,212,-0.021200,-0.031200,-0.013100,0.021200,0.011800,0.026700,0.342252,0.108537,100,5827
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_01/d3_at_q4_5/X/r13,dem_simple,dem_rl_shared_correlated_matching,sycamore_surface_code_d3_d5_sample_01_d3_at_q4_5_X_r13,real_device,switch_decoder_prior,decoder,10000,10000,0,2878,2731,992,845,1886,6277,147,-0.014700,-0.023500,-0.008700,0.014700,0.004700,0.022600,0.344684,0.118646,100,5828
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_01/d3_at_q4_5/X/r17,dem_simple,dem_correlations,sycamore_surface_code_d3_d5_sample_01_d3_at_q4_5_X_r17,real_device,switch_decoder_prior,decoder,10000,10000,0,3302,3110,1046,854,2256,5844,192,-0.019200,-0.029200,-0.012500,0.019200,0.009400,0.027000,0.316778,0.127501,100,5926
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_01/d3_at_q4_5/X/r17,dem_simple,dem_rl_isolated_correlated_matching,sycamore_surface_code_d3_d5_sample_01_d3_at_q4_5_X_r17,real_device,switch_decoder_prior,decoder,10000,10000,0,3302,3102,1218,1018,2084,5680,200,-0.020000,-0.028900,-0.011800,0.020000,0.012300,0.028900,0.368867,0.151986,100,5927
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_01/d3_at_q4_5/X/r17,dem_simple,dem_rl_shared_correlated_matching,sycamore_surface_code_d3_d5_sample_01_d3_at_q4_5_X_r17,real_device,switch_decoder_prior,decoder,10000,10000,0,3302,3106,1249,1053,2053,5645,196,-0.019600,-0.028500,-0.009100,0.019600,0.010200,0.027600,0.378256,0.157211,100,5928
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_01/d3_at_q4_5/X/r21,dem_simple,dem_correlations,sycamore_surface_code_d3_d5_sample_01_d3_at_q4_5_X_r21,real_device,switch_decoder_prior,decoder,10000,10000,0,3689,3514,1228,1053,2461,5258,175,-0.017500,-0.025000,-0.009100,0.017500,0.006600,0.026200,0.332882,0.166852,100,6026
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_01/d3_at_q4_5/X/r21,dem_simple,dem_rl_isolated_correlated_matching,sycamore_surface_code_d3_d5_sample_01_d3_at_q4_5_X_r21,real_device,switch_decoder_prior,decoder,10000,10000,0,3689,3457,1455,1223,2234,5088,232,-0.023200,-0.033800,-0.013200,0.023200,0.012000,0.035600,0.394416,0.193789,100,6027
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_01/d3_at_q4_5/X/r21,dem_simple,dem_rl_shared_correlated_matching,sycamore_surface_code_d3_d5_sample_01_d3_at_q4_5_X_r21,real_device,switch_decoder_prior,decoder,10000,10000,0,3689,3489,1453,1253,2236,5058,200,-0.020000,-0.030100,-0.011800,0.020000,0.011200,0.029300,0.393874,0.198542,100,6028
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_01/d3_at_q4_5/X/r25,dem_simple,dem_correlations,sycamore_surface_code_d3_d5_sample_01_d3_at_q4_5_X_r25,real_device,switch_decoder_prior,decoder,10000,10000,0,4053,3840,1372,1159,2681,4788,213,-0.021300,-0.030700,-0.012200,0.021300,0.010400,0.032200,0.338515,0.194888,100,6126
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_01/d3_at_q4_5/X/r25,dem_simple,dem_rl_isolated_correlated_matching,sycamore_surface_code_d3_d5_sample_01_d3_at_q4_5_X_r25,real_device,switch_decoder_prior,decoder,10000,10000,0,4053,3840,1579,1366,2474,4581,213,-0.021300,-0.031300,-0.010400,0.021300,0.009800,0.033300,0.389588,0.229696,100,6127
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_01/d3_at_q4_5/X/r25,dem_simple,dem_rl_shared_correlated_matching,sycamore_surface_code_d3_d5_sample_01_d3_at_q4_5_X_r25,real_device,switch_decoder_prior,decoder,10000,10000,0,4053,3783,1668,1398,2385,4549,270,-0.027000,-0.038900,-0.015400,0.027000,0.014400,0.037100,0.411547,0.235077,100,6128
